,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1198,600505.SH,20140102,9.15,9.29,9.02,9.14,9.19,-0.05,-0.54,18541.88,16871.6
1197,600505.SH,20140103,9.15,9.21,9.06,9.16,9.14,0.02,0.22,8182.24,7453.214
1196,600505.SH,20140106,9.17,9.17,8.9,8.91,9.16,-0.25,-2.73,11606.81,10433.762
1195,600505.SH,20140107,8.9,8.95,8.58,8.74,8.91,-0.17,-1.91,17458.63,15241.93
1194,600505.SH,20140108,8.87,8.87,8.52,8.6,8.74,-0.14,-1.6,18824.02,16310.359
1193,600505.SH,20140109,8.62,8.62,8.41,8.43,8.6,-0.17,-1.98,26561.8,22536.027
1192,600505.SH,20140110,8.45,8.51,8.2,8.49,8.43,0.06,0.71,18919.38,15733.764
1191,600505.SH,20140113,8.53,8.57,8.39,8.45,8.49,-0.04,-0.47,12173.33,10290.573
1190,600505.SH,20140114,8.54,8.73,8.32,8.73,8.45,0.28,3.31,13119.1,11264.142
1189,600505.SH,20140115,8.79,8.91,8.62,8.9,8.73,0.17,1.95,15060.83,13179.292
1188,600505.SH,20140116,8.91,8.96,8.82,8.89,8.9,-0.01,-0.11,10438.94,9280.99
1187,600505.SH,20140117,8.74,8.93,8.74,8.8,8.89,-0.09,-1.01,13036.21,11524.893
1186,600505.SH,20140120,8.8,8.96,8.61,8.8,8.8,0.0,0.0,16186.04,14206.311
1185,600505.SH,20140121,8.86,8.97,8.8,8.85,8.8,0.05,0.57,14480.58,12866.253
1184,600505.SH,20140122,8.78,9.1,8.78,9.0,8.85,0.15,1.69,13949.82,12519.52
1183,600505.SH,20140123,9.07,9.4,9.05,9.26,9.0,0.26,2.89,30491.39,28329.974
1182,600505.SH,20140124,9.15,9.36,9.15,9.22,9.26,-0.04,-0.43,15146.47,14038.892
1181,600505.SH,20140127,9.2,9.35,9.16,9.23,9.22,0.01,0.11,8430.88,7782.127
1180,600505.SH,20140128,9.23,9.31,9.16,9.25,9.23,0.02,0.22,11502.29,10642.14
1179,600505.SH,20140129,9.22,9.44,9.22,9.33,9.25,0.08,0.86,8279.24,7738.443
1178,600505.SH,20140130,9.4,9.49,9.3,9.48,9.33,0.15,1.61,12279.75,11525.491
1177,600505.SH,20140207,9.44,9.54,9.31,9.42,9.48,-0.06,-0.63,16269.88,15322.564
1176,600505.SH,20140210,9.38,9.48,9.38,9.42,9.42,0.0,0.0,24030.11,22638.757
1175,600505.SH,20140211,9.4,9.44,9.32,9.37,9.42,-0.05,-0.53,19528.26,18293.651
1174,600505.SH,20140212,9.36,9.42,9.0,9.36,9.37,-0.01,-0.11,26343.53,24523.543
1173,600505.SH,20140213,9.36,9.41,9.0,9.05,9.36,-0.31,-3.31,50379.1,46180.864
1172,600505.SH,20140214,9.01,9.14,8.9,9.13,9.05,0.08,0.88,23299.42,21000.145
1171,600505.SH,20140217,9.14,9.2,8.91,8.96,9.13,-0.17,-1.86,37977.13,34115.992
1170,600505.SH,20140218,8.97,9.31,8.86,9.3,8.96,0.34,3.79,51140.17,46754.207
1169,600505.SH,20140219,9.3,9.37,9.16,9.22,9.3,-0.08,-0.86,30601.61,28364.622
1168,600505.SH,20140220,9.21,9.22,8.9,9.0,9.22,-0.22,-2.39,24773.18,22390.934
1167,600505.SH,20140221,9.04,9.04,8.92,9.0,9.0,0.0,0.0,12332.81,11072.709
1166,600505.SH,20140224,8.99,9.06,8.86,8.98,9.0,-0.02,-0.22,11747.15,10474.894
1165,600505.SH,20140225,9.0,9.01,8.6,8.63,8.98,-0.35,-3.9,25223.82,22266.392
1164,600505.SH,20140226,8.37,8.77,8.37,8.75,8.63,0.12,1.39,18326.14,15816.252
1163,600505.SH,20140227,8.68,8.86,8.57,8.61,8.75,-0.14,-1.6,21997.7,19171.266
1162,600505.SH,20140228,8.61,8.8,8.5,8.79,8.61,0.18,2.09,15562.71,13457.458
1161,600505.SH,20140303,8.76,9.0,8.7,8.98,8.79,0.19,2.16,28548.6,25345.785
1160,600505.SH,20140304,8.98,8.98,8.65,8.74,8.98,-0.24,-2.67,23621.38,20646.117
1159,600505.SH,20140305,8.74,8.82,8.65,8.74,8.74,0.0,0.0,12901.58,11247.358
1158,600505.SH,20140306,8.72,8.74,8.49,8.55,8.74,-0.19,-2.17,25110.3,21514.385
1157,600505.SH,20140307,8.5,8.56,8.4,8.43,8.55,-0.12,-1.4,19384.0,16446.485
1156,600505.SH,20140310,8.44,8.46,8.19,8.23,8.43,-0.2,-2.37,18576.3,15397.019
1155,600505.SH,20140311,8.22,8.31,8.1,8.2,8.23,-0.03,-0.36,14962.52,12298.527
1154,600505.SH,20140312,8.22,8.27,8.13,8.21,8.2,0.01,0.12,12466.48,10205.309
1153,600505.SH,20140313,8.28,8.44,8.25,8.41,8.21,0.2,2.44,13737.35,11499.017
1152,600505.SH,20140314,8.42,8.42,8.28,8.35,8.41,-0.06,-0.71,11471.39,9553.877
1151,600505.SH,20140317,8.31,8.45,8.18,8.45,8.35,0.1,1.2,17207.75,14318.828
1150,600505.SH,20140318,8.43,8.56,8.31,8.48,8.45,0.03,0.36,13368.43,11296.06
1149,600505.SH,20140319,8.48,8.48,8.28,8.36,8.48,-0.12,-1.42,18331.12,15387.455
1148,600505.SH,20140320,8.36,8.39,8.15,8.26,8.36,-0.1,-1.2,11453.27,9508.229
1147,600505.SH,20140321,8.26,8.48,8.24,8.43,8.26,0.17,2.06,9293.32,7772.237
