,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1195,601636.SH,20140102,7.9,8.14,7.9,8.07,7.97,0.1,1.25,29695.37,23890.961
1194,601636.SH,20140103,8.07,8.07,7.8,7.82,8.07,-0.25,-3.1,41116.47,32445.747
1193,601636.SH,20140106,7.72,7.72,7.48,7.51,7.82,-0.31,-3.96,38763.33,29540.894
1192,601636.SH,20140107,7.53,7.66,7.5,7.6,7.51,0.09,1.2,22137.22,16761.188
1191,601636.SH,20140108,7.62,7.71,7.5,7.56,7.6,-0.04,-0.53,25373.15,19333.093
1190,601636.SH,20140109,7.51,7.58,7.21,7.29,7.56,-0.27,-3.57,41128.4,30412.349
1189,601636.SH,20140110,7.3,7.36,7.12,7.31,7.29,0.02,0.27,30010.54,21713.261
1188,601636.SH,20140113,7.28,7.49,7.2,7.27,7.31,-0.04,-0.55,26490.81,19438.437
1187,601636.SH,20140114,7.3,7.38,7.2,7.37,7.27,0.1,1.38,21118.63,15423.11
1186,601636.SH,20140115,7.34,7.39,7.25,7.36,7.37,-0.01,-0.14,25242.24,18487.437
1185,601636.SH,20140116,7.35,7.46,7.3,7.36,7.36,0.0,0.0,18125.62,13408.601
1184,601636.SH,20140117,7.32,7.38,7.2,7.22,7.36,-0.14,-1.9,19728.32,14366.055
1183,601636.SH,20140120,7.21,7.27,6.9,6.91,7.22,-0.31,-4.29,35920.82,25387.774
1182,601636.SH,20140121,6.95,7.11,6.95,7.01,6.91,0.1,1.45,23819.98,16768.245
1181,601636.SH,20140122,7.05,7.31,7.02,7.3,7.01,0.29,4.14,34259.08,24706.733
1180,601636.SH,20140123,7.3,7.37,7.22,7.3,7.3,0.0,0.0,32299.17,23560.794
1179,601636.SH,20140124,7.3,7.41,7.25,7.38,7.3,0.08,1.1,27652.17,20360.701
1178,601636.SH,20140127,7.36,7.5,7.34,7.45,7.38,0.07,0.95,25452.75,18854.189
1177,601636.SH,20140128,7.48,7.5,7.35,7.39,7.45,-0.06,-0.81,25479.21,18838.136
1176,601636.SH,20140129,7.47,7.5,7.33,7.4,7.39,0.01,0.14,30027.21,22166.753
1175,601636.SH,20140130,7.41,7.41,7.35,7.37,7.4,-0.03,-0.41,13101.78,9662.26
1174,601636.SH,20140207,7.37,7.48,7.29,7.47,7.37,0.1,1.36,19259.72,14296.886
1173,601636.SH,20140210,7.47,7.77,7.47,7.74,7.47,0.27,3.61,45904.06,35266.538
1172,601636.SH,20140211,7.74,7.78,7.64,7.7,7.74,-0.04,-0.52,32908.34,25366.841
1171,601636.SH,20140212,7.73,7.85,7.65,7.84,7.7,0.14,1.82,43596.82,33859.664
1170,601636.SH,20140213,7.84,7.84,7.63,7.63,7.84,-0.21,-2.68,53221.34,41089.712
1169,601636.SH,20140214,7.62,7.76,7.62,7.74,7.63,0.11,1.44,26403.71,20339.411
1168,601636.SH,20140217,7.82,7.98,7.81,7.95,7.74,0.21,2.71,56672.65,44834.613
1167,601636.SH,20140218,8.0,8.0,7.82,7.87,7.95,-0.08,-1.01,45686.26,36029.336
