,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
373,603383.SH,20170522,22.86,27.43,22.86,27.43,19.05,8.38,43.99,68.92,188.591
372,603383.SH,20170523,30.17,30.17,30.17,30.17,27.43,2.74,9.99,42.0,126.714
371,603383.SH,20170524,33.19,33.19,33.19,33.19,30.17,3.02,10.01,60.0,199.14
370,603383.SH,20170525,36.51,36.51,36.51,36.51,33.19,3.32,10.0,118.0,430.818
369,603383.SH,20170526,40.16,40.16,40.16,40.16,36.51,3.65,10.0,480.64,1930.25
368,603383.SH,20170531,44.18,44.18,44.18,44.18,40.16,4.02,10.01,576.24,2545.828
367,603383.SH,20170601,48.6,48.6,48.6,48.6,44.18,4.42,10.0,3004.19,14600.363
366,603383.SH,20170602,49.4,53.46,48.25,53.46,48.6,4.86,10.0,136155.68,706209.383
365,603383.SH,20170605,57.4,58.81,54.0,54.22,53.46,0.76,1.42,98559.38,560929.057
364,603383.SH,20170606,52.11,54.58,51.16,53.01,54.22,-1.21,-2.23,114106.69,600427.497
363,603383.SH,20170607,52.02,57.0,51.28,54.93,53.01,1.92,3.62,126626.73,683655.569
362,603383.SH,20170608,53.35,53.49,50.13,50.48,54.93,-4.45,-8.1,103282.18,533661.935
361,603383.SH,20170609,49.62,51.17,49.49,50.0,50.48,-0.48,-0.95,53098.89,265919.654
360,603383.SH,20170612,48.11,48.52,45.61,45.86,50.0,-4.14,-8.28,65283.79,307723.069
359,603383.SH,20170613,45.34,47.57,45.32,46.69,45.86,0.83,1.81,36650.91,170639.518
358,603383.SH,20170614,46.44,46.47,44.42,45.39,46.69,-1.3,-2.78,35732.76,161942.242
357,603383.SH,20170615,45.1,49.66,45.1,46.88,45.39,1.49,3.28,60114.62,284381.458
356,603383.SH,20170616,47.0,48.3,46.58,47.28,46.88,0.4,0.85,40712.88,192277.636
355,603383.SH,20170619,47.01,47.2,46.11,46.5,47.28,-0.78,-1.65,25401.46,118258.493
354,603383.SH,20170620,46.8,47.8,46.36,46.53,46.5,0.03,0.06,27961.6,131540.09
353,603383.SH,20170621,46.2,47.2,45.75,46.43,46.53,-0.1,-0.21,20474.89,94846.965
352,603383.SH,20170622,46.26,46.26,44.52,44.6,46.43,-1.83,-3.94,28411.04,129005.854
351,603383.SH,20170623,44.33,44.82,42.61,43.4,44.6,-1.2,-2.69,26612.03,116037.597
350,603383.SH,20170626,43.2,44.33,43.06,44.14,43.4,0.74,1.71,15833.11,69547.064
349,603383.SH,20170627,44.18,45.0,43.8,44.02,44.14,-0.12,-0.27,13599.85,60239.622
348,603383.SH,20170628,43.88,43.88,42.77,43.02,44.02,-1.0,-2.27,13189.44,56899.047
