,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1109,600207.SH,20140102,4.86,5.25,4.85,5.2,4.9,0.3,6.12,45727.03,22861.306
1108,600207.SH,20140103,5.13,5.22,4.92,5.01,5.2,-0.19,-3.65,47062.45,23799.775
1107,600207.SH,20140106,4.95,4.98,4.84,4.85,5.01,-0.16,-3.19,21266.19,10375.556
1106,600207.SH,20140107,4.86,4.91,4.82,4.83,4.85,-0.02,-0.41,10719.07,5193.915
1105,600207.SH,20140108,4.83,4.9,4.78,4.82,4.83,-0.01,-0.21,14336.31,6939.23
1104,600207.SH,20140109,4.82,4.86,4.69,4.71,4.82,-0.11,-2.28,16654.59,7949.231
1103,600207.SH,20140110,4.75,4.87,4.54,4.77,4.71,0.06,1.27,28097.83,13252.955
1102,600207.SH,20140113,4.78,4.8,4.71,4.72,4.77,-0.05,-1.05,11448.17,5439.397
1101,600207.SH,20140114,4.7,4.83,4.64,4.79,4.72,0.07,1.48,11544.44,5512.808
1100,600207.SH,20140115,4.76,4.89,4.76,4.83,4.79,0.04,0.84,15427.3,7469.398
1099,600207.SH,20140116,4.8,4.86,4.78,4.78,4.83,-0.05,-1.04,10971.14,5297.069
1098,600207.SH,20140117,4.73,4.85,4.7,4.8,4.78,0.02,0.42,20869.01,9990.222
1097,600207.SH,20140120,4.79,4.84,4.73,4.76,4.8,-0.04,-0.83,9864.89,4718.703
1096,600207.SH,20140121,4.82,4.82,4.74,4.79,4.76,0.03,0.63,14530.42,6950.792
1095,600207.SH,20140122,4.81,4.98,4.76,4.91,4.79,0.12,2.51,48986.89,23757.889
1094,600207.SH,20140123,4.86,5.0,4.81,4.96,4.91,0.05,1.02,37817.69,18509.8
1093,600207.SH,20140124,5.08,5.1,4.93,4.94,4.96,-0.02,-0.4,41785.83,20807.794
1092,600207.SH,20140127,4.94,4.95,4.77,4.79,4.94,-0.15,-3.04,33888.09,16404.493
1091,600207.SH,20140128,4.79,5.0,4.69,4.97,4.79,0.18,3.76,50331.55,24179.169
1090,600207.SH,20140129,4.91,4.98,4.82,4.9,4.97,-0.07,-1.41,48554.09,23704.674
1089,600207.SH,20140130,4.88,4.89,4.76,4.78,4.9,-0.12,-2.45,16874.09,8142.177
1088,600207.SH,20140207,4.8,4.83,4.71,4.81,4.78,0.03,0.63,18720.89,8966.924
1087,600207.SH,20140210,4.81,4.94,4.81,4.91,4.81,0.1,2.08,48866.79,23918.179
1086,600207.SH,20140211,4.94,4.99,4.87,4.98,4.91,0.07,1.43,58269.55,28770.103
1085,600207.SH,20140212,4.98,5.07,4.94,5.02,4.98,0.04,0.8,53177.22,26628.363
1084,600207.SH,20140213,5.08,5.1,4.95,4.96,5.02,-0.06,-1.2,58496.5,29289.038
1083,600207.SH,20140214,4.96,5.09,4.93,5.07,4.96,0.11,2.22,44300.09,22310.806
1082,600207.SH,20140217,5.07,5.1,5.01,5.09,5.07,0.02,0.39,46236.01,23374.872
1081,600207.SH,20140218,5.13,5.14,5.03,5.08,5.09,-0.01,-0.2,44717.77,22688.8
1080,600207.SH,20140219,5.06,5.12,5.02,5.09,5.08,0.01,0.2,43568.57,22091.302
1079,600207.SH,20140220,5.08,5.2,5.06,5.11,5.09,0.02,0.39,62777.18,32172.49
1078,600207.SH,20140221,5.13,5.24,4.98,5.02,5.11,-0.09,-1.76,57671.33,29444.209
1077,600207.SH,20140224,4.94,4.94,4.81,4.9,5.02,-0.12,-2.39,44088.11,21409.031
1076,600207.SH,20140225,4.91,4.92,4.7,4.74,4.9,-0.16,-3.27,55874.07,26892.584
1075,600207.SH,20140226,4.74,4.77,4.67,4.73,4.74,-0.01,-0.21,26246.29,12369.557
1074,600207.SH,20140227,4.75,4.77,4.63,4.65,4.73,-0.08,-1.69,38393.22,18038.437
1073,600207.SH,20140228,4.64,4.68,4.48,4.58,4.65,-0.07,-1.51,59151.31,26974.707
1072,600207.SH,20140303,4.57,4.64,4.45,4.62,4.58,0.04,0.87,57629.63,26315.318
1071,600207.SH,20140304,4.62,4.62,4.52,4.55,4.62,-0.07,-1.52,43616.05,19857.525
1070,600207.SH,20140305,4.56,4.58,4.49,4.5,4.55,-0.05,-1.1,47621.5,21585.115
1069,600207.SH,20140306,4.51,4.52,4.38,4.51,4.5,0.01,0.22,45017.01,20000.624
1068,600207.SH,20140307,4.49,4.53,4.45,4.48,4.51,-0.03,-0.67,27367.43,12276.506
1067,600207.SH,20140310,4.48,4.48,4.28,4.29,4.48,-0.19,-4.24,33494.07,14639.484
1066,600207.SH,20140311,4.26,4.46,4.25,4.4,4.29,0.11,2.56,26189.9,11405.881
1065,600207.SH,20140312,4.41,4.42,4.3,4.38,4.4,-0.02,-0.45,18239.11,7945.283
1064,600207.SH,20140313,4.42,4.42,4.34,4.38,4.38,0.0,0.0,21297.73,9328.276
1063,600207.SH,20140314,4.37,4.44,4.28,4.43,4.38,0.05,1.14,29755.55,12951.941
1062,600207.SH,20140317,4.45,4.63,4.43,4.5,4.43,0.07,1.58,41554.46,18798.866
1061,600207.SH,20140318,4.51,4.55,4.48,4.52,4.5,0.02,0.44,29674.28,13404.905
1060,600207.SH,20140319,4.5,4.6,4.47,4.58,4.52,0.06,1.33,35067.12,15941.602
1059,600207.SH,20140320,4.57,4.61,4.4,4.43,4.58,-0.15,-3.28,28126.23,12733.773
1058,600207.SH,20140321,4.41,4.54,4.38,4.52,4.43,0.09,2.03,25153.08,11234.87
1057,600207.SH,20140324,4.53,4.67,4.48,4.63,4.52,0.11,2.43,43702.77,20088.418
1056,600207.SH,20140325,4.62,4.64,4.56,4.64,4.63,0.01,0.22,28543.19,13157.253
1055,600207.SH,20140326,4.63,4.63,4.5,4.56,4.64,-0.08,-1.72,36825.16,16763.689
1054,600207.SH,20140327,4.54,4.55,4.48,4.48,4.56,-0.08,-1.75,23111.6,10415.296
1053,600207.SH,20140328,4.49,4.58,4.46,4.58,4.48,0.1,2.23,29518.79,13342.437
1052,600207.SH,20140331,4.64,4.65,4.49,4.6,4.58,0.02,0.44,41781.85,18990.94
1051,600207.SH,20140401,4.62,4.79,4.57,4.78,4.6,0.18,3.91,76270.44,35655.65
1050,600207.SH,20140402,4.82,4.86,4.71,4.75,4.78,-0.03,-0.63,55480.77,26584.561
1049,600207.SH,20140403,4.76,5.09,4.71,4.97,4.75,0.22,4.63,111263.04,54780.441
1048,600207.SH,20140404,5.0,5.05,4.83,4.9,4.97,-0.07,-1.41,84185.66,41238.508
1047,600207.SH,20140408,4.9,5.07,4.84,4.91,4.9,0.01,0.2,80666.37,39744.979
1046,600207.SH,20140409,4.91,4.98,4.8,4.84,4.91,-0.07,-1.43,62143.42,30144.612
1045,600207.SH,20140410,4.86,5.09,4.73,5.0,4.84,0.16,3.31,123937.82,60471.284
1044,600207.SH,20140411,5.05,5.2,4.87,4.88,5.0,-0.12,-2.4,125241.02,62487.194
1043,600207.SH,20140414,4.83,4.9,4.76,4.86,4.88,-0.02,-0.41,35597.69,17168.367
1042,600207.SH,20140415,4.86,4.86,4.77,4.78,4.86,-0.08,-1.65,28200.18,13575.033
1041,600207.SH,20140416,4.75,4.85,4.75,4.8,4.78,0.02,0.42,28891.65,13885.198
1040,600207.SH,20140417,4.79,4.8,4.7,4.73,4.8,-0.07,-1.46,44214.37,20986.327
1039,600207.SH,20140418,4.76,4.78,4.7,4.74,4.73,0.01,0.21,35962.68,17055.72
1038,600207.SH,20140421,4.75,4.76,4.65,4.67,4.74,-0.07,-1.48,29967.3,14127.519
1037,600207.SH,20140422,4.68,4.71,4.52,4.58,4.67,-0.09,-1.93,30819.78,14181.309
1036,600207.SH,20140423,4.59,4.62,4.54,4.58,4.58,0.0,0.0,16825.86,7699.616
1035,600207.SH,20140424,4.56,4.71,4.46,4.57,4.58,-0.01,-0.22,50059.93,22887.77
1034,600207.SH,20140425,4.53,4.65,4.5,4.56,4.57,-0.01,-0.22,35141.01,16035.878
1033,600207.SH,20140428,4.55,4.55,4.25,4.31,4.56,-0.25,-5.48,63309.0,27507.963
1032,600207.SH,20140429,4.31,4.41,4.26,4.37,4.31,0.06,1.39,29049.12,12626.96
1031,600207.SH,20140430,4.35,4.42,4.32,4.41,4.37,0.04,0.92,14213.35,6217.348
1030,600207.SH,20140505,4.4,4.42,4.32,4.41,4.41,0.0,0.0,20473.76,8962.197
1029,600207.SH,20140506,4.41,4.47,4.35,4.43,4.41,0.02,0.45,24281.92,10727.604
1028,600207.SH,20140507,4.4,4.42,4.32,4.33,4.43,-0.1,-2.26,21986.36,9584.238
1027,600207.SH,20140508,4.4,4.4,4.3,4.36,4.33,0.03,0.69,14048.33,6113.148
1026,600207.SH,20140509,4.37,4.38,4.3,4.35,4.36,-0.01,-0.23,16020.26,6948.717
1025,600207.SH,20140512,4.39,4.51,4.34,4.49,4.35,0.14,3.22,46434.81,20643.999
1024,600207.SH,20140513,4.58,4.58,4.42,4.54,4.49,0.05,1.11,25332.54,11368.204
1023,600207.SH,20140514,4.52,4.64,4.45,4.53,4.54,-0.01,-0.22,64043.41,29152.91
1022,600207.SH,20140515,4.52,4.53,4.39,4.4,4.53,-0.13,-2.87,23179.48,10278.076
1021,600207.SH,20140516,4.36,4.4,4.23,4.38,4.4,-0.02,-0.45,27695.83,11970.997
1020,600207.SH,20140519,4.37,4.37,4.29,4.35,4.38,-0.03,-0.68,22903.47,9875.161
1019,600207.SH,20140520,4.46,4.54,4.35,4.37,4.35,0.02,0.46,44117.36,19697.25
1018,600207.SH,20140521,4.32,4.37,4.3,4.35,4.37,-0.02,-0.46,17342.42,7509.426
1017,600207.SH,20140522,4.36,4.55,4.35,4.44,4.35,0.09,2.07,50459.97,22642.88
1016,600207.SH,20140523,4.41,4.43,4.34,4.39,4.44,-0.05,-1.13,29488.5,12887.757
1015,600207.SH,20140526,4.35,4.43,4.34,4.39,4.39,0.0,0.0,25785.9,11285.978
1014,600207.SH,20140527,4.37,4.41,4.34,4.35,4.39,-0.04,-0.91,16424.0,7196.438
1013,600207.SH,20140528,4.34,4.38,4.31,4.37,4.35,0.02,0.46,17959.41,7806.273
1012,600207.SH,20140529,4.35,4.36,4.29,4.29,4.37,-0.08,-1.83,22805.09,9848.375
1011,600207.SH,20140530,4.3,4.32,4.26,4.29,4.29,0.0,0.0,15859.77,6816.651
1010,600207.SH,20140603,4.31,4.36,4.3,4.31,4.29,0.02,0.47,14840.57,6423.934
1009,600207.SH,20140604,4.32,4.32,4.24,4.28,4.31,-0.03,-0.7,17301.6,7397.976
1008,600207.SH,20140605,4.25,4.33,4.25,4.32,4.28,0.04,0.93,9346.69,4017.831
1007,600207.SH,20140606,4.32,4.36,4.3,4.35,4.32,0.03,0.69,14279.52,6188.812
1006,600207.SH,20140609,4.35,4.35,4.28,4.29,4.35,-0.06,-1.38,11749.0,5077.778
