,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
53,603297.SH,20180910,31.04,37.25,31.04,37.25,25.87,11.38,43.9892,349.86,1299.503
52,603297.SH,20180911,40.98,40.98,40.98,40.98,37.25,3.73,10.0134,149.44,612.405
51,603297.SH,20180912,45.08,45.08,45.08,45.08,40.98,4.1,10.0049,171.0,770.868
50,603297.SH,20180913,49.59,49.59,49.59,49.59,45.08,4.51,10.0044,400.52,1986.179
49,603297.SH,20180914,54.55,54.55,54.55,54.55,49.59,4.96,10.002,1279.27,6978.418
48,603297.SH,20180917,60.01,60.01,55.68,57.0,54.55,2.45,4.4913,133001.06,764609.02
47,603297.SH,20180918,59.5,62.7,58.0,62.7,57.0,5.7,10.0,99415.17,604745.914
46,603297.SH,20180919,63.0,68.97,59.5,61.6,62.7,-1.1,-1.7544,158673.54,1007353.403
45,603297.SH,20180920,58.16,60.4,57.74,59.23,61.6,-2.37,-3.8474,109317.94,644753.813
44,603297.SH,20180921,59.0,62.97,58.31,58.84,59.23,-0.39,-0.6585,92250.98,555039.03
43,603297.SH,20180925,59.05,60.88,58.5,59.29,58.84,0.45,0.7648,70202.76,417348.362
42,603297.SH,20180926,59.5,60.9,56.61,60.9,59.29,1.61,2.7155,92626.11,539836.143
41,603297.SH,20180927,59.54,59.78,54.81,55.51,60.9,-5.39,-8.8506,97563.77,554646.225
40,603297.SH,20180928,54.99,57.35,54.89,55.65,55.51,0.14,0.2522,59592.67,334957.381
39,603297.SH,20181008,53.0,53.5,50.15,50.15,55.65,-5.5,-9.8832,59372.41,307138.658
38,603297.SH,20181009,50.95,51.6,49.88,50.3,50.15,0.15,0.2991,47838.48,242133.606
37,603297.SH,20181010,50.14,51.33,50.03,51.16,50.3,0.86,1.7097,48415.48,245556.133
36,603297.SH,20181011,48.0,48.59,46.04,46.04,51.16,-5.12,-10.0078,56040.86,261989.085
35,603297.SH,20181012,45.1,46.0,43.32,44.88,46.04,-1.16,-2.5195,44393.57,199746.361
34,603297.SH,20181015,45.8,47.11,45.62,45.81,44.88,0.93,2.0722,55563.84,256956.605
33,603297.SH,20181016,45.27,47.09,43.68,46.45,45.81,0.64,1.3971,60570.69,276910.89
32,603297.SH,20181017,47.04,49.78,46.0,47.81,46.45,1.36,2.9279,75938.62,361364.88
31,603297.SH,20181018,46.0,46.0,43.04,43.6,47.81,-4.21,-8.8057,59602.82,266323.603
30,603297.SH,20181019,42.0,47.3,42.0,45.84,43.6,2.24,5.1376,50419.64,225012.336
29,603297.SH,20181022,46.11,49.38,44.89,47.99,45.84,2.15,4.6902,70488.21,333985.747
28,603297.SH,20181023,47.19,51.49,47.19,48.37,47.99,0.38,0.7918,86111.06,423137.091
27,603297.SH,20181024,48.22,49.3,46.05,47.01,48.37,-1.36,-2.8117,59113.33,280492.142
26,603297.SH,20181025,44.44,49.35,43.6,48.76,47.01,1.75,3.7226,74584.26,343858.08
25,603297.SH,20181026,48.0,49.5,46.94,47.85,48.76,-0.91,-1.8663,59778.39,287798.493
24,603297.SH,20181029,47.28,48.74,46.44,47.69,47.85,-0.16,-0.3344,45775.43,218802.547
23,603297.SH,20181030,47.12,47.3,44.22,46.0,47.69,-1.69,-3.5437,50102.15,229468.254
22,603297.SH,20181031,46.2,48.2,45.83,47.1,46.0,1.1,2.3913,56480.74,266291.154
21,603297.SH,20181101,46.98,49.17,46.5,46.75,47.1,-0.35,-0.7431,65613.45,312478.537
20,603297.SH,20181102,47.69,49.64,47.02,49.64,46.75,2.89,6.1818,75107.82,362060.888
19,603297.SH,20181105,51.49,52.06,47.7,48.61,49.64,-1.03,-2.0749,85152.63,424579.366
18,603297.SH,20181106,47.21,47.25,44.09,45.33,48.61,-3.28,-6.7476,64799.76,296447.017
17,603297.SH,20181107,44.9,46.47,44.9,45.51,45.33,0.18,0.3971,41791.88,190570.39
16,603297.SH,20181108,45.88,45.98,43.88,43.97,45.51,-1.54,-3.3839,35019.61,156743.134
15,603297.SH,20181109,43.7,44.2,43.32,43.57,43.97,-0.4,-0.9097,24288.49,106190.279
14,603297.SH,20181112,43.44,45.18,43.44,45.09,43.57,1.52,3.4886,32262.36,143725.012
13,603297.SH,20181113,44.57,45.5,44.22,45.14,45.09,0.05,0.1109,36916.2,165693.939
12,603297.SH,20181114,45.2,47.38,45.03,46.47,45.14,1.33,2.9464,53540.12,249247.299
11,603297.SH,20181115,47.2,50.0,46.25,49.69,46.47,3.22,6.9292,71449.88,344254.12
10,603297.SH,20181116,49.0,50.45,48.8,49.07,49.69,-0.62,-1.2477,56898.88,281981.127
9,603297.SH,20181119,48.82,50.98,48.62,49.68,49.07,0.61,1.2431,49064.28,243639.043
8,603297.SH,20181120,49.02,50.7,48.41,48.47,49.68,-1.21,-2.4356,43761.94,215631.172
7,603297.SH,20181121,47.51,49.79,47.28,49.61,48.47,1.14,2.352,33881.07,165357.535
6,603297.SH,20181122,50.18,50.49,48.05,49.09,49.61,-0.52,-1.0482,32861.43,161410.706
5,603297.SH,20181123,48.85,50.88,48.81,49.91,49.09,0.82,1.6704,53393.41,265343.553
4,603297.SH,20181126,49.2,49.86,45.08,45.65,49.91,-4.26,-8.5354,54743.82,257238.753
3,603297.SH,20181127,45.99,46.46,44.93,46.2,45.65,0.55,1.2048,33822.2,154328.108
2,603297.SH,20181128,45.79,46.18,44.66,45.95,46.2,-0.25,-0.5411,26036.74,118610.318
1,603297.SH,20181129,46.1,46.47,43.27,43.27,45.95,-2.68,-5.8324,30478.52,136918.149
0,603297.SH,20181130,42.8,43.88,42.33,43.8,43.27,0.53,1.2249,20241.85,87228.628
19,603297.SH,20181203,44.91,45.86,44.51,45.43,43.8,1.63,3.7215,32606.99,147923.729
18,603297.SH,20181204,45.05,45.29,44.33,45.09,45.43,-0.34,-0.7484,22798.46,102117.589
17,603297.SH,20181205,44.0,45.65,43.66,45.6,45.09,0.51,1.1311,26709.97,119344.694
16,603297.SH,20181206,45.15,46.23,45.0,45.23,45.6,-0.37,-0.8114,25124.73,114370.72
15,603297.SH,20181207,45.65,45.88,44.39,44.88,45.23,-0.35,-0.7738,18568.13,83375.713
14,603297.SH,20181210,44.5,44.5,43.28,43.62,44.88,-1.26,-2.8075,18214.41,79732.93
13,603297.SH,20181211,43.87,45.51,43.74,45.51,43.62,1.89,4.3329,22477.98,100348.829
12,603297.SH,20181212,45.24,45.98,44.9,45.16,45.51,-0.35,-0.7691,15977.91,72561.959
11,603297.SH,20181213,45.35,45.57,44.04,45.0,45.16,-0.16,-0.3543,17705.86,79741.505
10,603297.SH,20181214,44.8,44.86,43.84,44.45,45.0,-0.55,-1.2222,17135.87,75861.304
9,603297.SH,20181217,43.99,45.19,43.85,44.91,44.45,0.46,1.0349,16215.22,72644.703
8,603297.SH,20181218,44.39,44.65,43.18,43.99,44.91,-0.92,-2.0485,18991.93,83211.941
7,603297.SH,20181219,43.83,44.2,43.51,43.9,43.99,-0.09,-0.2046,10105.72,44346.665
6,603297.SH,20181220,43.66,44.45,43.6,44.3,43.9,0.4,0.9112,12454.48,54973.591
5,603297.SH,20181221,44.21,44.5,43.4,44.4,44.3,0.1,0.2257,12453.11,54854.404
4,603297.SH,20181224,44.14,45.97,44.14,45.1,44.4,0.7,1.5766,34805.03,157989.346
3,603297.SH,20181225,44.5,44.5,42.56,44.11,45.1,-0.99,-2.1951,27013.21,117414.295
2,603297.SH,20181226,43.82,44.48,43.4,43.4,44.11,-0.71,-1.6096,16574.85,72782.665
1,603297.SH,20181227,43.91,44.35,42.88,43.2,43.4,-0.2,-0.4608,19945.7,87222.048
0,603297.SH,20181228,43.15,43.4,42.16,43.25,43.2,0.05,0.1157,24439.68,104419.486
