,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1178,000021.SZ,20140102,5.28,5.37,5.25,5.36,5.28,0.08,1.52,60414.9,32164.8561
1177,000021.SZ,20140103,5.32,5.34,5.28,5.32,5.36,-0.04,-0.75,52335.93,27758.9962
1176,000021.SZ,20140106,5.3,5.45,5.22,5.36,5.32,0.04,0.75,109747.02,59099.5473
1175,000021.SZ,20140107,5.31,5.66,5.3,5.61,5.36,0.25,4.66,205865.23,114052.6753
1174,000021.SZ,20140108,5.61,5.76,5.51,5.71,5.61,0.1,1.78,182773.19,104145.2642
1173,000021.SZ,20140109,5.7,5.73,5.52,5.54,5.71,-0.17,-2.98,89766.49,50583.7482
1172,000021.SZ,20140110,5.49,5.76,5.42,5.73,5.54,0.19,3.43,136590.14,76892.8788
1171,000021.SZ,20140113,5.71,5.98,5.68,5.88,5.73,0.15,2.62,176191.64,103423.5167
1170,000021.SZ,20140114,5.9,5.95,5.77,5.9,5.88,0.02,0.34,127428.14,74905.7339
1169,000021.SZ,20140115,5.89,6.13,5.88,5.97,5.9,0.07,1.19,153985.72,92676.2048
1168,000021.SZ,20140116,5.95,6.09,5.93,6.01,5.97,0.04,0.67,119006.09,71420.5013
1167,000021.SZ,20140117,6.01,6.14,5.98,6.09,6.01,0.08,1.33,150214.71,91252.0665
1166,000021.SZ,20140120,6.1,6.14,5.88,5.97,6.09,-0.12,-1.97,115534.28,69244.2976
1165,000021.SZ,20140121,5.95,6.12,5.92,6.12,5.97,0.15,2.51,114935.93,69260.6324
1164,000021.SZ,20140122,6.1,6.28,6.09,6.16,6.12,0.04,0.65,156160.6,96531.6525
1163,000021.SZ,20140123,6.17,6.22,5.93,5.95,6.16,-0.21,-3.41,185152.94,112299.0286
1162,000021.SZ,20140124,5.96,6.09,5.94,6.08,5.95,0.13,2.18,126836.32,76488.749
1161,000021.SZ,20140127,6.04,6.3,5.95,6.29,6.08,0.21,3.45,180715.35,111671.1878
1160,000021.SZ,20140128,6.27,6.5,6.25,6.3,6.29,0.01,0.16,145577.98,92332.8019
1159,000021.SZ,20140129,6.26,6.55,6.24,6.42,6.3,0.12,1.9,105013.61,67006.5095
1158,000021.SZ,20140130,6.39,6.9,6.39,6.67,6.42,0.25,3.89,177622.97,118611.6953
1157,000021.SZ,20140207,6.66,6.95,6.59,6.89,6.67,0.22,3.3,138505.25,94914.3611
1156,000021.SZ,20140210,6.88,6.97,6.76,6.88,6.89,-0.01,-0.15,150592.6,103332.3845
