,time,price,change,volume,amount,type
0,09:25:04,8.86,0.24,4203,3723858,卖盘
1,09:30:00,8.9,0.04,493,438372,买盘
2,09:30:04,8.92,0.02,1083,964953,买盘
3,09:30:07,8.9,-0.02,701,624771,卖盘
4,09:30:10,8.92,0.02,737,658033,中性盘
5,09:30:13,8.94,0.02,729,650453,买盘
6,09:30:16,8.93,-0.01,613,546970,卖盘
7,09:30:19,8.92,-0.01,365,325654,卖盘
8,09:30:22,8.92,0.0,337,301202,买盘
9,09:30:25,8.93,0.01,431,384962,买盘
10,09:30:28,8.9,-0.03,665,593124,卖盘
11,09:30:31,8.94,0.04,316,282227,买盘
12,09:30:34,8.93,-0.01,461,411227,卖盘
13,09:30:37,8.94,0.01,746,665645,买盘
14,09:30:39,8.91,-0.03,174,155170,卖盘
15,09:30:43,8.93,0.02,395,352422,买盘
16,09:30:46,8.94,0.01,588,524698,买盘
17,09:30:49,8.93,-0.01,324,289193,买盘
18,09:30:52,8.92,-0.01,365,325593,卖盘
19,09:30:55,8.9,-0.02,933,832080,卖盘
20,09:30:58,8.92,0.02,534,476496,买盘
21,09:31:00,8.9,-0.02,423,377082,卖盘
22,09:31:04,8.9,0.0,290,258194,卖盘
23,09:31:06,8.9,0.0,825,735391,卖盘
24,09:31:10,8.91,0.01,667,594094,买盘
25,09:31:13,8.91,0.0,195,173777,卖盘
26,09:31:16,8.92,0.01,598,533237,买盘
27,09:31:18,8.91,-0.01,489,435717,卖盘
28,09:31:22,8.89,-0.02,690,613505,卖盘
29,09:31:25,8.9,0.01,70,62296,买盘
30,09:31:28,8.88,-0.02,471,419206,卖盘
31,09:31:31,8.88,0.0,347,308697,卖盘
32,09:31:34,8.89,0.01,230,204566,买盘
33,09:31:37,8.88,-0.01,222,197370,卖盘
34,09:31:40,8.89,0.01,179,159122,买盘
35,09:31:43,8.89,0.0,657,583770,买盘
36,09:31:45,8.88,-0.01,368,326791,卖盘
37,09:31:48,8.88,0.0,1251,1111172,卖盘
38,09:31:51,8.89,0.01,550,488740,买盘
39,09:31:55,8.89,0.0,534,474691,买盘
40,09:31:58,8.89,0.0,427,379331,卖盘
41,09:32:01,8.89,0.0,529,469768,买盘
42,09:32:04,8.89,0.0,209,185839,买盘
43,09:32:07,8.9,0.01,436,387587,买盘
44,09:32:10,8.89,-0.01,135,120002,中性盘
45,09:32:12,8.89,0.0,487,432764,买盘
46,09:32:15,8.88,-0.01,137,121708,卖盘
47,09:32:19,8.89,0.01,831,738610,买盘
48,09:32:22,8.88,-0.01,172,152887,卖盘
49,09:32:25,8.88,0.0,308,273521,卖盘
50,09:32:28,8.88,0.0,337,299275,卖盘
51,09:32:30,8.88,0.0,731,649501,卖盘
52,09:32:33,8.88,0.0,741,658275,卖盘
53,09:32:36,8.89,0.01,440,390735,买盘
54,09:32:40,8.88,-0.01,845,750660,卖盘
55,09:32:43,8.89,0.01,1085,963138,买盘
56,09:32:45,8.88,-0.01,299,265722,卖盘
57,09:32:49,8.88,0.0,390,346574,买盘
58,09:32:52,8.88,0.0,144,127920,卖盘
59,09:32:54,8.88,0.0,263,233344,买盘
60,09:32:58,8.88,0.0,362,321189,买盘
61,09:33:01,8.87,-0.01,612,543181,卖盘
62,09:33:04,8.87,0.0,9,7983,买盘
63,09:33:07,8.86,-0.01,258,228688,卖盘
64,09:33:10,8.86,0.0,494,437902,卖盘
65,09:33:13,8.87,0.01,1293,1145273,买盘
66,09:33:15,8.86,-0.01,133,117749,买盘
