,time,price,change,volume,amount,type
0,09:25:04,2.47,0.0,138,34086,卖盘
1,09:30:04,2.47,0.0,6,1484,卖盘
2,09:30:07,2.47,0.0,54,13338,卖盘
3,09:30:16,2.47,0.0,2,494,卖盘
4,09:30:27,2.47,0.0,90,22230,卖盘
5,09:30:30,2.47,0.0,8,1976,卖盘
6,09:30:33,2.46,-0.01,72,17777,卖盘
7,09:30:46,2.46,0.0,3,738,卖盘
8,09:31:04,2.46,0.0,30,7380,卖盘
9,09:31:15,2.46,0.0,1,246,卖盘
10,09:31:18,2.46,0.0,3,738,卖盘
11,09:31:22,2.46,0.0,15,3690,卖盘
12,09:31:28,2.46,0.0,2,492,卖盘
13,09:31:34,2.46,0.0,1,246,卖盘
14,09:31:40,2.47,0.01,8,1976,买盘
15,09:31:52,2.46,-0.01,10,2460,卖盘
16,09:31:54,2.46,0.0,1,246,卖盘
17,09:32:01,2.46,0.0,1,246,卖盘
18,09:32:09,2.46,0.0,9,2214,卖盘
19,09:32:12,2.46,0.0,30,7380,卖盘
20,09:33:37,2.46,0.0,3,738,卖盘
21,09:33:45,2.46,0.0,1,246,卖盘
22,09:33:58,2.46,0.0,1,246,卖盘
23,09:34:04,2.46,0.0,1,246,卖盘
24,09:34:43,2.46,0.0,1,246,卖盘
25,09:35:15,2.46,0.0,30,7380,卖盘
26,09:35:36,2.46,0.0,24,5904,卖盘
27,09:35:49,2.46,0.0,21,5166,卖盘
28,09:35:52,2.46,0.0,9,2214,卖盘
29,09:35:58,2.46,0.0,15,3690,卖盘
30,09:36:00,2.46,0.0,12,2952,卖盘
31,09:36:04,2.47,0.01,2,493,买盘
32,09:36:24,2.46,-0.01,10,2460,卖盘
33,09:36:58,2.46,0.0,3,738,卖盘
34,09:37:12,2.46,0.0,30,7380,卖盘
35,09:39:09,2.46,0.0,22,5412,卖盘
36,09:39:16,2.46,0.0,130,31980,卖盘
37,09:39:28,2.45,-0.01,3,735,卖盘
38,09:39:34,2.45,0.0,1,245,卖盘
39,09:39:52,2.45,0.0,24,5880,卖盘
40,09:39:57,2.45,0.0,3,735,卖盘
41,09:40:00,2.45,0.0,7,1715,卖盘
42,09:40:04,2.46,0.01,4,984,买盘
43,09:40:06,2.45,-0.01,31,7595,卖盘
44,09:40:15,2.46,0.01,152,37392,买盘
45,09:40:28,2.45,-0.01,1,245,卖盘
46,09:41:01,2.45,0.0,1,245,卖盘
47,09:41:12,2.45,0.0,5,1225,卖盘
48,09:41:18,2.46,0.01,30,7380,买盘
49,09:41:33,2.45,-0.01,1,245,卖盘
50,09:41:39,2.45,0.0,21,5145,卖盘
51,09:41:58,2.46,0.01,1,246,买盘
52,09:42:12,2.46,0.0,10,2460,买盘
53,09:42:16,2.46,0.0,169,41573,买盘
54,09:42:22,2.46,0.0,24,5904,买盘
55,09:42:24,2.45,-0.01,1,245,卖盘
56,09:42:27,2.46,0.01,1,246,买盘
57,09:42:31,2.46,0.0,4,983,买盘
58,09:42:43,2.46,0.0,65,15945,买盘
59,09:42:46,2.45,-0.01,29,7105,卖盘
60,09:42:48,2.45,0.0,30,7350,卖盘
61,09:42:51,2.45,0.0,1,245,卖盘
62,09:42:57,2.46,0.01,1327,325067,买盘
63,09:43:00,2.45,-0.01,6,1470,卖盘
64,09:43:04,2.45,0.0,3,735,卖盘
65,09:43:06,2.45,0.0,1,245,卖盘
66,09:43:15,2.45,0.0,3,735,卖盘
67,09:43:33,2.46,0.01,1,246,买盘
68,09:44:09,2.45,-0.01,1,245,卖盘
69,09:44:13,2.46,0.01,3,738,买盘
70,09:44:33,2.46,0.0,180,44280,买盘
71,09:44:45,2.46,0.0,10,2460,买盘
72,09:44:57,2.46,0.0,2,492,买盘
73,09:45:09,2.45,-0.01,5,1225,卖盘
74,09:45:18,2.45,0.0,22,5390,卖盘
75,09:45:39,2.46,0.01,69,16974,买盘
76,09:45:54,2.46,0.0,1,246,卖盘
77,09:46:18,2.46,0.0,10,2460,卖盘
78,09:46:28,2.46,0.0,1,246,卖盘
79,09:46:48,2.46,0.0,4,984,卖盘
80,09:47:13,2.46,0.0,11,2706,卖盘
81,09:47:39,2.46,0.0,3,738,卖盘
82,09:47:54,2.46,0.0,1,246,卖盘
83,09:48:31,2.46,0.0,10,2460,卖盘
84,09:49:01,2.46,0.0,3,738,卖盘
85,09:49:12,2.46,0.0,80,19680,卖盘
86,09:49:18,2.46,0.0,3,738,卖盘
87,09:49:33,2.46,0.0,1,246,卖盘
88,09:49:43,2.47,0.01,201,49646,买盘
89,09:49:52,2.46,-0.01,2,492,卖盘
90,09:49:58,2.46,0.0,21,5166,卖盘
91,09:50:07,2.46,0.0,31,7626,卖盘
92,09:50:13,2.46,0.0,7,1722,卖盘
93,09:50:57,2.46,0.0,726,178596,卖盘
94,09:51:00,2.45,-0.01,4,980,卖盘
95,09:51:03,2.45,0.0,3,735,卖盘
96,09:51:21,2.46,0.01,5,1230,买盘
97,09:51:30,2.46,0.0,73,17958,买盘
98,09:51:33,2.46,0.0,4,984,买盘
99,09:52:16,2.46,0.0,15,3690,卖盘
100,09:52:21,2.46,0.0,5,1230,卖盘
101,09:53:09,2.46,0.0,1,246,卖盘
102,09:53:21,2.46,0.0,29,7134,卖盘
103,09:53:36,2.46,0.0,32,7872,卖盘
104,09:53:57,2.46,0.0,23,5658,卖盘
105,09:54:09,2.46,0.0,2,492,卖盘
106,09:54:15,2.46,0.0,4,984,卖盘
107,09:55:12,2.46,0.0,8,1968,卖盘
108,09:55:30,2.46,0.0,3,738,卖盘
109,09:55:40,2.47,0.01,50,12350,买盘
110,09:56:48,2.47,0.0,100,24700,买盘
111,09:57:00,2.46,-0.01,3,738,卖盘
112,09:57:18,2.46,0.0,9,2214,卖盘
113,09:57:33,2.47,0.01,20,4940,买盘
114,09:58:24,2.46,-0.01,1,246,卖盘
115,09:58:39,2.46,0.0,3,738,卖盘
116,09:59:03,2.46,0.0,4,984,卖盘
117,10:00:06,2.46,0.0,5,1230,卖盘
118,10:00:24,2.46,0.0,20,4939,卖盘
119,10:01:07,2.46,0.0,5,1230,卖盘
120,10:01:34,2.47,0.01,20,4940,买盘
121,10:01:36,2.47,0.0,20,4940,买盘
122,10:02:06,2.46,-0.01,4,984,卖盘
123,10:02:37,2.46,0.0,2,492,卖盘
124,10:03:06,2.46,0.0,6,1476,卖盘
125,10:03:30,2.46,0.0,5,1230,卖盘
126,10:04:06,2.46,0.0,5,1230,卖盘
127,10:04:39,2.46,0.0,30,7380,卖盘
128,10:04:42,2.46,0.0,3,738,卖盘
129,10:04:45,2.46,0.0,1,246,卖盘
130,10:04:54,2.46,0.0,19,4674,卖盘
131,10:04:58,2.46,0.0,7,1722,卖盘
132,10:05:06,2.46,0.0,6,1476,卖盘
133,10:05:21,2.46,0.0,18,4428,卖盘
134,10:05:36,2.46,0.0,1,246,卖盘
135,10:05:57,2.46,0.0,1,246,卖盘
136,10:06:00,2.46,0.0,3,738,卖盘
137,10:06:03,2.46,0.0,2,492,卖盘
138,10:06:06,2.46,0.0,5,1230,卖盘
139,10:06:24,2.46,0.0,11,2706,卖盘
140,10:06:37,2.46,0.0,1,246,卖盘
141,10:07:06,2.46,0.0,5,1230,卖盘
142,10:07:18,2.46,0.0,1,246,卖盘
143,10:08:06,2.46,0.0,506,124476,卖盘
144,10:08:18,2.46,0.0,3,738,卖盘
145,10:08:46,2.46,0.0,2,492,卖盘
146,10:08:57,2.46,0.0,6,1476,卖盘
147,10:09:06,2.46,0.0,9,2214,卖盘
148,10:09:48,2.46,0.0,10,2460,卖盘
149,10:10:03,2.46,0.0,29,7134,卖盘
150,10:10:07,2.46,0.0,6,1476,卖盘
151,10:10:10,2.46,0.0,32,7872,卖盘
