trade_date,stock,K,D,J,KDJ_label
20191213,002670.SZ,44.40094216109885,36.32342008098612,60.55598632132431,金叉50+
20191213,002671.SZ,33.404150102407684,32.6139986308294,34.98445304556425,金叉40
20191213,002676.SZ,9.651660239756204,16.564990543636693,-4.175000368004774,
20191213,002679.SZ,33.534562191412526,23.640933032738193,53.321820508761185,金叉50+
20191126,002680.SZ,84.73891901385775,83.70646614269315,86.80382475618697,金叉50+
20191213,002687.SZ,79.2960591988649,76.38196546389477,85.12424666880514,金叉50+
20191213,002698.SZ,80.98435138196844,79.14173480023705,84.6695845454312,金叉50+
20191213,002700.SZ,44.91839382181674,44.489864654163085,45.77545215712405,金叉50
20191213,002702.SZ,55.55355222154498,54.633876179377694,57.39290430587957,金叉50+
20191213,002709.SZ,73.45393163894279,73.11856551130136,74.12466389422568,金叉50+
20191213,002715.SZ,72.64549488267778,72.5072104559775,72.92206373607834,金叉50+
20191213,002722.SZ,70.78314085160874,68.92333219058757,74.50275817365107,金叉50+
20191213,002726.SZ,20.93148775623374,20.6317813098902,21.53090064892082,金叉30
20191213,002736.SZ,53.63949836087187,49.12240849980443,62.67367808300675,金叉50+
20191213,002743.SZ,55.93739676235859,47.80825409201419,72.19568210304739,金叉50+
20191213,002766.SZ,78.25829108949728,74.93409597056277,84.9066813273663,金叉50+
20191213,002787.SZ,74.81505167663279,73.59781562704471,77.24952377580897,金叉50+
20191213,002797.SZ,76.55253515145115,73.24718146176451,83.16324253082445,金叉50+
20191213,002798.SZ,28.768485199244967,22.193827352559143,41.91780089261662,金叉50
20191213,002805.SZ,24.32203598745265,24.15870625457139,24.648695453215176,金叉30
20191213,002810.SZ,68.25594151456681,64.4604221245359,75.84698029462865,金叉50+
20191213,002812.SZ,73.73470462690732,70.99991301846359,79.20428784379476,金叉50+
20191213,002828.SZ,39.16483392410502,38.776295645703605,39.94191048090785,金叉40
20191213,002830.SZ,36.49543721665353,36.30619525906612,36.87392113182834,金叉40
20191213,002837.SZ,80.51526041283647,79.87457685777804,81.79662752295332,金叉50+
20191213,002839.SZ,45.555422255435836,41.05834626499634,54.549574236314825,金叉50+
20191213,002840.SZ,16.777525106449417,19.07554917115237,12.18147697704351,
20191213,002843.SZ,39.527024427920416,37.615191132390095,43.35069101898105,金叉50
20191213,002846.SZ,72.27576203978663,67.68014901597294,81.466988087414,金叉50+
20191213,002847.SZ,35.6267018846677,34.249640689760945,38.38082427448121,金叉40
20191213,002852.SZ,55.90422295755852,54.13341040866688,59.445848055341784,金叉50+
20191213,002887.SZ,66.06669466602456,59.51142896390399,79.17722607026572,金叉50+
20191213,002890.SZ,35.148179347652565,34.78790113720189,35.86873576855392,金叉40
20191213,002891.SZ,41.83443798890499,37.70486078077107,50.093592405172814,金叉50+
20191213,002896.SZ,69.155749868728,64.98431796164401,77.49861368289598,金叉50+
20191213,002901.SZ,36.540063426468436,28.934045966228535,51.75209834694824,金叉50+
20191213,002911.SZ,43.735599579435046,43.012985706437085,45.18082732543097,金叉50
20191213,002923.SZ,55.46799241254782,53.50327185291115,59.397433531821164,金叉50+
20191213,002939.SZ,67.40183785663628,60.08378347514205,82.03794661962472,金叉50+
20191213,300007.SZ,76.75438946306276,74.09998984155055,82.0631887060872,金叉50+
20191213,300011.SZ,48.6218604937797,41.00551753115628,63.85454641902653,金叉50+
20191213,300014.SZ,79.33306821664557,78.71320719746326,80.57279025501018,金叉50+
20191213,300022.SZ,64.2592153546497,55.23290748226368,82.31183109942172,金叉50+
20191213,300023.SZ,37.31227244865838,37.14825652263096,37.64030430071324,金叉40
20191213,300039.SZ,38.171080921040584,24.909237710417916,64.69476734228593,金叉50+
20191213,300062.SZ,67.32724790401615,67.2588270836874,67.46408954467367,金叉50+
20191213,300068.SZ,73.50207553865293,67.46633403888298,85.57355853819283,金叉50+
20191213,300072.SZ,44.97134366652094,39.12314859513005,56.66773380930272,金叉50+
20191213,300082.SZ,78.00384700806121,72.45797739407415,89.09558623603536,金叉50+
20191213,300085.SZ,62.843786960703035,60.070554507485895,68.39025186713732,金叉50+
20191213,300086.SZ,73.07622653193843,72.4877830863783,74.25311342305869,金叉50+
20191213,300103.SZ,40.41977190000547,40.40629973136715,40.44671623728212,金叉50
20190425,300104.SZ,6.137552503768241,11.259373999558022,-4.106090487811322,
20191213,300107.SZ,39.315052894271055,37.037599679015564,43.869959324782045,金叉50
20191213,300110.SZ,38.41614441058557,36.31745364871489,42.61352593432693,金叉50
20191213,300115.SZ,79.13394949568978,77.28355787345549,82.83473274015836,金叉50+
20191213,300121.SZ,87.4588659865409,85.73642465207273,90.90374865547724,金叉50+
20191213,300135.SZ,71.63291317114061,70.77261820555391,73.35350310231402,金叉50+
20191213,300137.SZ,79.70692466916273,76.44480996581935,86.2311540758495,金叉50+
20191213,300158.SZ,13.840146886099063,17.71531157664085,6.089817505015489,
20191213,300160.SZ,76.06204576608495,74.16966404239604,79.84680921346276,金叉50+
20191213,300164.SZ,54.3156392869736,53.32937302133291,56.288171818254966,金叉50+
20191213,300171.SZ,53.904760793720754,51.4669936127631,58.78029515563607,金叉50+
20191213,300172.SZ,75.77880620321734,73.21713287558852,80.90215285847498,金叉50+
20191213,300196.SZ,74.49242354269661,71.18773765876078,81.10179531056829,金叉50+
20191213,300214.SZ,55.723223367267884,51.91573066825941,63.33820876528485,金叉50+
20191213,300215.SZ,65.48246782580686,64.11604640433286,68.21531066875488,金叉50+
20191213,300227.SZ,80.64736635803153,79.61575717074241,82.71058473260976,金叉50+
20191213,300233.SZ,47.7317670960158,44.18916170048547,54.81697788707646,金叉50+
20191213,300240.SZ,65.9100023436411,64.24661834917035,69.23677033258258,金叉50+
20191213,300253.SZ,45.7482529827879,44.36031718076473,48.52412458683425,金叉50
20191213,300255.SZ,56.517656316847216,56.41190876784987,56.729151414841894,金叉50+
20191213,300262.SZ,40.695953866430706,36.58716773445948,48.91352613037317,金叉50
20191213,300265.SZ,36.5906831986412,31.46350823001335,46.845033135896905,金叉50
20191213,300266.SZ,33.28413523145188,33.246963815839486,33.35847806267667,金叉40
20191213,300295.SZ,65.3093557756289,63.92849992179641,68.0710674832939,金叉50+
20191213,300308.SZ,75.88218777133524,73.25608588790992,81.1343915381859,金叉50+
20191213,300309.SZ,59.17261158034743,58.066777509236694,61.384279722568905,金叉50+
20191213,300313.SZ,39.54211410004018,30.919464310373616,56.78741367937331,金叉50+
20191213,300335.SZ,79.03534615198946,78.44368488126355,80.21866869344126,金叉50+
20191213,300349.SZ,81.4176905408846,76.66019737219786,90.93267687825809,金叉50+
20191213,300383.SZ,80.32015234825816,77.14110962581087,86.67823779315276,金叉50+
20191213,300407.SZ,77.81992359796664,72.83236328117059,87.79504423155873,金叉50+
20191213,300422.SZ,71.10078940104943,65.44986232454325,82.40264355406177,金叉50+
20191213,300428.SZ,85.55542903033243,84.04722516741508,88.57183675616713,金叉50+
20191213,300431.SZ,27.27043484816643,18.129083587080753,45.55313737033779,金叉50
20191213,300437.SZ,75.09427888801909,70.59231300731871,84.09821064941985,金叉50+
20191213,300438.SZ,66.45484931934071,64.74764135665396,69.8692652447142,金叉50+
20191213,300439.SZ,63.45710895950342,60.51789238956448,69.33554209938131,金叉50+
20191213,300447.SZ,79.69160261801774,73.9419085277047,91.19099079864384,金叉50+
20191213,300464.SZ,53.544676812056814,42.29986848149765,76.03429347317514,金叉50+
20191213,300476.SZ,81.39162273988565,78.91291416955748,86.349039880542,金叉50+
20191213,300481.SZ,78.46104816231345,78.07089665968586,79.24135116756864,金叉50+
20191213,300484.SZ,32.823078557095954,32.454669555991806,33.55989655930425,金叉40
20191213,300492.SZ,11.612900043470175,14.563011059900312,5.712678010609899,
20191213,300498.SZ,13.042275121468457,17.162502486133793,4.801820392137785,
20191213,300502.SZ,50.322850983005175,46.62582635969073,57.71690022963408,金叉50+
20191213,300519.SZ,47.20556406700615,44.783258283748786,52.05017563352088,金叉50+
20191213,300527.SZ,37.38954684796849,26.576535358682595,59.01556982654028,金叉50+
20191213,300553.SZ,76.31250564811383,73.93425490877615,81.06900712678919,金叉50+
20191213,300573.SZ,34.80185767116901,27.618471201150395,49.16863061120623,金叉50
20191213,300587.SZ,87.95215693639666,86.67800622764258,90.50045835390483,金叉50+
20191213,300599.SZ,72.71944470717371,67.14223489788544,83.87386432575025,金叉50+
20191213,300622.SZ,24.980686731105056,22.5179416860386,29.90617682123797,金叉30
20191213,300623.SZ,83.16166503943538,82.6581998742808,84.16859536974454,金叉50+
20191213,300626.SZ,45.43054073408904,32.860367174399265,70.57088785346859,金叉50+
20191213,300627.SZ,79.4187824374132,78.9845120385346,80.28732323517039,金叉50+
20191213,300630.SZ,22.193742686972513,21.94654147742484,22.688145106067857,金叉30
