,time,price,change,volume,amount,type
0,09:30:07,13.85,0.23,14,19388,买盘
1,09:30:13,13.7,-0.15,15,20602,卖盘
2,09:30:19,13.87,0.17,1,1387,买盘
3,09:30:22,13.69,-0.18,44,60404,卖盘
4,09:30:25,13.69,0.0,5,6845,买盘
5,09:30:28,13.69,0.0,6,8209,买盘
6,09:30:31,13.69,0.0,1,1369,买盘
7,09:30:37,13.69,0.0,1,1369,买盘
8,09:30:40,13.69,0.0,4,5476,买盘
9,09:30:43,13.69,0.0,7,9583,买盘
10,09:30:49,13.68,-0.01,7,9576,卖盘
11,09:30:55,13.68,0.0,4,5472,买盘
12,09:31:07,13.68,0.0,3,4104,买盘
13,09:31:10,13.69,0.01,4,5473,买盘
14,09:31:16,13.69,0.0,1,1369,买盘
15,09:31:25,13.69,0.0,7,9581,买盘
16,09:31:28,13.69,0.0,24,32854,买盘
17,09:31:37,13.67,-0.02,1,1367,卖盘
18,09:31:40,13.69,0.02,65,88972,买盘
19,09:31:43,12.88,-0.81,361,479789,卖盘
20,09:31:46,13.68,0.8,13,17792,中性盘
21,09:31:49,13.69,0.01,10,13680,买盘
22,09:31:55,13.69,0.0,4,5476,买盘
23,09:32:07,13.08,-0.61,3,3924,中性盘
24,09:32:10,13.69,0.61,4,5404,买盘
25,09:32:25,13.66,-0.03,4,5464,买盘
26,09:32:28,13.69,0.03,9,12269,买盘
27,09:32:37,13.23,-0.46,4,5325,卖盘
28,09:32:40,13.69,0.46,4,5476,买盘
29,09:32:46,13.47,-0.22,1,1347,中性盘
30,09:32:55,13.68,0.21,4,5421,买盘
31,09:32:58,13.4,-0.28,95,127307,卖盘
32,09:33:07,13.34,-0.06,8,10664,买盘
33,09:33:10,13.34,0.0,4,5336,买盘
34,09:33:13,13.27,-0.07,9,11943,卖盘
35,09:33:16,13.34,0.07,6,7997,买盘
36,09:33:19,13.68,0.34,22,29756,买盘
37,09:33:22,13.29,-0.39,1,1329,中性盘
38,09:33:25,13.68,0.39,4,5472,买盘
39,09:33:40,13.65,-0.03,4,5460,买盘
40,09:33:55,13.38,-0.27,24,32212,卖盘
41,09:34:07,13.51,0.13,1,1351,买盘
42,09:34:10,13.62,0.11,6,8117,买盘
43,09:34:25,13.63,0.01,4,5451,买盘
44,09:34:40,13.63,0.0,22,29956,买盘
45,09:34:46,13.6,-0.03,2,2722,卖盘
46,09:34:49,13.63,0.03,9,12256,买盘
47,09:34:52,13.63,0.0,3,4089,卖盘
48,09:34:55,13.63,0.0,27,36805,卖盘
49,09:34:58,13.63,0.0,1,1363,卖盘
50,09:35:01,13.63,0.0,33,44979,卖盘
51,09:35:04,13.63,0.0,9,12267,卖盘
52,09:35:10,13.62,-0.01,64,87222,中性盘
53,09:35:22,13.63,0.01,29,39496,买盘
54,09:35:25,13.6,-0.03,4,5440,买盘
55,09:35:40,13.59,-0.01,4,5436,买盘
56,09:35:49,13.5,-0.09,10,13501,卖盘
57,09:35:55,13.59,0.09,4,5436,买盘
58,09:35:58,13.46,-0.13,1,1346,卖盘
59,09:36:04,13.46,0.0,2,2692,卖盘
60,09:36:10,13.59,0.13,4,5424,买盘
61,09:36:25,13.59,0.0,4,5436,买盘
62,09:36:31,13.57,-0.02,3,4071,买盘
63,09:36:40,13.59,0.02,4,5432,买盘
64,09:36:49,13.59,0.0,10,13568,买盘
65,09:36:55,13.52,-0.07,4,5408,买盘
66,09:37:04,13.51,-0.01,4,5404,卖盘
67,09:37:10,13.52,0.01,4,5408,买盘
68,09:37:19,13.52,0.0,3,4056,买盘
69,09:37:22,13.51,-0.01,1,1351,卖盘
70,09:37:25,13.52,0.01,17,22983,买盘
71,09:37:40,13.59,0.07,4,5436,买盘
72,09:37:49,13.59,0.0,2,2718,买盘
73,09:37:55,13.62,0.03,4,5448,买盘
74,09:38:07,13.61,-0.01,10,13592,买盘
75,09:38:10,13.61,0.0,4,5444,买盘
76,09:38:25,13.62,0.01,4,5448,买盘
77,09:38:40,13.6,-0.02,4,5440,买盘
78,09:38:45,13.6,0.0,5,6800,买盘
79,09:38:55,13.6,0.0,9,12240,买盘
80,09:39:10,13.59,-0.01,4,5432,买盘
81,09:39:13,13.59,0.0,1,1359,买盘
82,09:39:16,13.59,0.0,8,10872,买盘
83,09:39:25,13.59,0.0,4,5436,买盘
84,09:39:40,13.56,-0.03,4,5424,买盘
85,09:39:55,13.52,-0.04,11,14888,卖盘
86,09:40:04,13.52,0.0,7,9453,买盘
87,09:40:07,13.51,-0.01,2,2702,中性盘
88,09:40:10,13.56,0.05,4,5424,买盘
89,09:40:25,13.52,-0.04,10,13520,买盘
90,09:40:31,13.52,0.0,3,4056,买盘
91,09:40:40,13.52,0.0,7,9464,买盘
92,09:40:46,13.52,0.0,2,2704,卖盘
93,09:40:55,13.59,0.07,4,5430,买盘
94,09:41:07,13.52,-0.07,2,2704,卖盘
95,09:41:10,13.59,0.07,4,5430,买盘
96,09:41:25,13.59,0.0,4,5435,买盘
97,09:41:37,13.52,-0.07,9,12168,卖盘
98,09:41:40,13.58,0.06,4,5432,买盘
99,09:41:52,13.53,-0.05,27,36531,卖盘
100,09:41:55,13.58,0.05,4,5426,买盘
101,09:42:07,13.56,-0.02,1,1356,买盘
102,09:42:10,13.56,0.0,4,5424,买盘
103,09:42:13,13.53,-0.03,23,31124,卖盘
104,09:42:25,13.58,0.05,4,5431,买盘
105,09:42:31,13.58,0.0,1,1358,买盘
106,09:42:40,13.59,0.01,4,5434,买盘
107,09:42:46,13.58,-0.01,1,1358,卖盘
108,09:42:55,13.59,0.01,4,5436,买盘
109,09:43:07,13.59,0.0,8,10872,买盘
110,09:43:10,13.57,-0.02,9,12215,卖盘
111,09:43:13,13.55,-0.02,9,12195,卖盘
112,09:43:22,13.55,0.0,5,6775,卖盘
113,09:43:24,13.57,0.02,4,5428,买盘
114,09:43:40,13.57,0.0,17,23069,买盘
115,09:43:55,13.57,0.0,4,5428,买盘
116,09:44:00,13.55,-0.02,24,32520,卖盘
117,09:44:10,13.57,0.02,4,5427,买盘
118,09:44:13,13.57,0.0,1,1357,买盘
119,09:44:16,13.55,-0.02,97,131435,卖盘
120,09:44:19,13.57,0.02,3,4069,买盘
121,09:44:25,13.55,-0.02,12,16264,卖盘
122,09:44:28,13.56,0.01,2,2711,买盘
123,09:44:31,13.55,-0.01,35,47426,卖盘
124,09:44:34,13.55,0.0,36,48780,卖盘
125,09:44:40,13.57,0.02,17,23040,买盘
126,09:44:43,13.55,-0.02,7,9485,卖盘
127,09:44:52,13.55,0.0,32,43360,卖盘
128,09:44:55,13.55,0.0,4,5420,买盘
129,09:45:04,13.55,0.0,37,50135,买盘
130,09:45:07,13.52,-0.03,2,2704,卖盘
131,09:45:10,13.55,0.03,4,5420,买盘
132,09:45:16,13.54,-0.01,8,10832,中性盘
133,09:45:22,13.54,0.0,17,23018,买盘
134,09:45:25,13.54,0.0,4,5416,买盘
135,09:45:31,13.52,-0.02,4,5408,卖盘
136,09:45:40,13.52,0.0,4,5408,买盘
137,09:45:55,13.52,0.0,24,32427,买盘
138,09:46:04,13.5,-0.02,2,2700,卖盘
139,09:46:07,13.52,0.02,8,10812,买盘
140,09:46:10,13.52,0.0,4,5408,买盘
141,09:46:19,13.52,0.0,6,8112,买盘
142,09:46:25,13.52,0.0,4,5408,买盘
143,09:46:40,13.52,0.0,4,5408,买盘
144,09:46:55,13.5,-0.02,4,5400,买盘
145,09:47:04,13.49,-0.01,7,9443,卖盘
146,09:47:10,13.5,0.01,4,5400,买盘
147,09:47:16,13.49,-0.01,7,9446,卖盘
148,09:47:25,13.5,0.01,4,5400,买盘
149,09:47:31,13.48,-0.02,2,2696,卖盘
150,09:47:34,13.49,0.01,5,6745,买盘
151,09:47:40,13.5,0.01,4,5400,买盘
152,09:47:55,13.5,0.0,4,5400,买盘
153,09:48:01,13.49,-0.01,1,1349,卖盘
154,09:48:10,13.5,0.01,4,5400,买盘
155,09:48:22,13.49,-0.01,7,9443,卖盘
156,09:48:25,13.5,0.01,4,5400,买盘
157,09:48:31,13.5,0.0,12,16200,买盘
158,09:48:37,13.5,0.0,5,6750,卖盘
159,09:48:40,13.52,0.02,4,5408,买盘
160,09:48:55,13.52,0.0,4,5408,买盘
161,09:49:04,13.52,0.0,1,1352,买盘
162,09:49:07,13.5,-0.02,1,1350,卖盘
163,09:49:10,13.52,0.02,4,5408,买盘
164,09:49:13,13.52,0.0,2,2704,买盘
165,09:49:22,13.52,0.0,1,1352,买盘
166,09:49:25,13.52,0.0,14,18928,买盘
167,09:49:28,13.52,0.0,1,1352,买盘
168,09:49:37,13.52,0.0,13,17576,买盘
169,09:49:40,13.54,0.02,4,5416,买盘
170,09:49:55,13.54,0.0,4,5416,买盘
171,09:50:10,13.54,0.0,4,5416,买盘
172,09:50:13,13.5,-0.04,23,31126,卖盘
173,09:50:25,13.51,0.01,5,6777,卖盘
174,09:50:34,13.57,0.06,3,4071,买盘
175,09:50:40,13.6,0.03,4,5439,买盘
176,09:50:46,13.51,-0.09,11,14873,卖盘
177,09:50:55,13.61,0.1,6,8162,买盘
178,09:50:58,13.54,-0.07,22,29788,卖盘
179,09:51:10,13.6,0.06,10,13600,买盘
180,09:51:13,13.54,-0.06,1,1354,卖盘
181,09:51:22,13.54,0.0,1,1354,买盘
182,09:51:25,13.54,0.0,4,5416,买盘
183,09:51:34,13.54,0.0,3,4062,买盘
184,09:51:37,13.54,0.0,13,17602,买盘
185,09:51:40,13.6,0.06,4,5440,买盘
186,09:51:55,13.6,0.0,5,6800,买盘
187,09:52:10,13.6,0.0,4,5440,买盘
188,09:52:24,13.6,0.0,4,5440,买盘
189,09:52:40,13.6,0.0,8,10880,买盘
190,09:52:55,13.61,0.01,4,5441,买盘
191,09:53:09,13.61,0.0,17,23137,买盘
192,09:53:25,13.62,0.01,4,5448,买盘
193,09:53:34,13.62,0.0,1,1362,买盘
194,09:53:40,13.62,0.0,4,5448,买盘
195,09:53:52,13.61,-0.01,10,13610,卖盘
196,09:53:55,13.61,0.0,4,5444,买盘
197,09:54:10,13.62,0.01,35,47658,买盘
198,09:54:25,13.62,0.0,4,5448,买盘
199,09:54:40,13.62,0.0,4,5448,买盘
200,09:54:49,13.61,-0.01,5,6805,买盘
201,09:54:55,13.61,0.0,4,5444,买盘
202,09:55:10,13.61,0.0,4,5444,买盘
203,09:55:22,13.59,-0.02,2,2718,卖盘
204,09:55:25,13.62,0.03,4,5447,买盘
205,09:55:34,13.62,0.0,2,2724,买盘
206,09:55:39,13.62,0.0,4,5448,买盘
207,09:55:46,13.62,0.0,3,4086,买盘
208,09:55:52,13.54,-0.08,26,35344,卖盘
209,09:55:55,13.63,0.09,4,5452,买盘
210,09:56:07,13.63,0.0,6,8178,买盘
211,09:56:10,13.64,0.01,4,5456,买盘
212,09:56:19,13.64,0.0,13,17732,买盘
213,09:56:25,13.66,0.02,4,5464,买盘
214,09:56:40,13.63,-0.03,12,16378,卖盘
215,09:56:46,13.63,0.0,25,34075,卖盘
216,09:56:55,13.69,0.06,4,5476,买盘
217,09:57:07,13.69,0.0,6,8214,买盘
218,09:57:10,13.8,0.11,4,5520,买盘
219,09:57:25,13.78,-0.02,2,2756,买盘
220,09:57:37,13.7,-0.08,3,4126,卖盘
221,09:57:40,13.78,0.08,12,16520,买盘
222,09:57:42,13.69,-0.09,24,32860,卖盘
223,09:57:46,13.77,0.08,24,33048,买盘
224,09:57:49,13.73,-0.04,5,6861,中性盘
225,09:57:52,13.69,-0.04,1,1369,卖盘
226,09:57:55,13.69,0.0,1,1369,卖盘
227,09:58:10,13.74,0.05,6,8244,中性盘
228,09:58:13,13.7,-0.04,1,1370,卖盘
229,09:58:31,13.74,0.04,15,20610,买盘
230,09:58:34,13.74,0.0,1,1374,卖盘
231,09:58:49,13.76,0.02,2,2750,买盘
232,09:58:52,13.74,-0.02,4,5496,卖盘
233,09:58:58,13.74,0.0,1,1374,卖盘
234,09:59:01,13.76,0.02,3,4128,买盘
235,09:59:04,13.76,0.0,6,8256,卖盘
236,09:59:07,13.76,0.0,1,1376,卖盘
237,09:59:10,13.76,0.0,2,2752,卖盘
238,09:59:13,13.75,-0.01,8,11007,卖盘
239,09:59:16,13.75,0.0,5,6875,卖盘
240,09:59:19,13.74,-0.01,21,28856,卖盘
241,09:59:22,13.74,0.0,23,31602,卖盘
242,09:59:24,13.74,0.0,15,20610,卖盘
243,09:59:27,13.76,0.02,6,8236,买盘
244,09:59:31,13.72,-0.04,2,2744,卖盘
245,09:59:34,13.72,0.0,14,19210,卖盘
246,09:59:40,13.69,-0.03,1,1369,卖盘
247,09:59:49,13.72,0.03,3,4116,买盘
248,10:00:04,13.7,-0.02,1,1370,卖盘
249,10:00:07,13.7,0.0,1,1370,卖盘
250,10:00:10,13.7,0.0,1,1370,卖盘
251,10:00:13,13.7,0.0,13,17820,卖盘
252,10:00:16,13.7,0.0,1,1370,卖盘
253,10:00:19,13.7,0.0,1,1370,卖盘
254,10:00:21,13.7,0.0,1,1370,卖盘
255,10:00:55,13.7,0.0,10,13700,中性盘
256,10:01:34,13.63,-0.07,1,1363,卖盘
257,10:02:10,13.74,0.11,2,2746,买盘
258,10:02:28,13.73,-0.01,20,27460,买盘
259,10:03:10,13.74,0.01,26,35714,买盘
260,10:03:15,13.74,0.0,1,1374,卖盘
261,10:03:19,13.74,0.0,1,1374,卖盘
262,10:03:22,13.74,0.0,1,1374,卖盘
263,10:03:37,13.74,0.0,3,4122,卖盘
264,10:03:49,13.74,0.0,1,1374,买盘
265,10:03:55,13.74,0.0,2,2748,买盘
266,10:04:25,13.74,0.0,5,6868,买盘
267,10:04:31,13.74,0.0,1,1374,卖盘
268,10:04:37,13.74,0.0,1,1374,卖盘
269,10:04:43,13.74,0.0,1,1374,卖盘
270,10:04:49,13.68,-0.06,32,43872,卖盘
271,10:04:52,13.68,0.0,20,27360,买盘
272,10:04:58,13.68,0.0,3,4104,买盘
273,10:05:10,13.75,0.07,37,50874,买盘
274,10:05:37,13.74,-0.01,1,1374,买盘
275,10:05:43,13.74,0.0,5,6870,买盘
276,10:06:01,13.74,0.0,21,28854,买盘
277,10:06:13,13.74,0.0,1,1374,卖盘
278,10:06:16,13.74,0.0,2,2748,卖盘
279,10:06:18,13.74,0.0,10,13740,卖盘
280,10:06:22,13.74,0.0,12,16488,卖盘
281,10:06:25,13.73,-0.01,2,2746,卖盘
282,10:06:28,13.73,0.0,4,5492,卖盘
283,10:06:31,13.73,0.0,3,4119,卖盘
284,10:06:34,13.74,0.01,11,15108,买盘
285,10:06:36,13.73,-0.01,7,9611,中性盘
286,10:06:39,13.73,0.0,11,15103,卖盘
287,10:06:43,13.71,-0.02,2,2742,卖盘
288,10:06:46,13.71,0.0,8,10968,卖盘
289,10:06:49,13.71,0.0,3,4113,卖盘
290,10:06:52,13.7,-0.01,7,9596,卖盘
291,10:06:55,13.7,0.0,6,8220,卖盘
292,10:06:58,13.7,0.0,7,9590,卖盘
293,10:07:00,13.7,0.0,5,6850,卖盘
294,10:07:04,13.7,0.0,4,5480,卖盘
295,10:07:07,13.7,0.0,2,2740,卖盘
296,10:07:10,13.7,0.0,65,89332,卖盘
297,10:07:16,13.7,0.0,2,2740,卖盘
298,10:07:34,13.7,0.0,11,15070,卖盘
299,10:07:58,13.73,0.03,5,6865,买盘
300,10:08:07,13.73,0.0,10,13730,买盘
301,10:08:19,13.73,0.0,2,2746,买盘
302,10:08:52,13.7,-0.03,1,1370,卖盘
303,10:08:55,13.7,0.0,1,1370,卖盘
304,10:08:58,13.69,-0.01,1,1369,卖盘
305,10:09:01,13.69,0.0,1,1369,卖盘
306,10:09:42,13.71,0.02,15,20565,买盘
307,10:10:46,13.7,-0.01,1,1370,买盘
308,10:11:01,13.72,0.02,39,53498,买盘
309,10:11:09,13.72,0.0,1,1372,卖盘
310,10:11:46,13.73,0.01,3,4119,买盘
311,10:12:16,13.73,0.0,12,16476,买盘
312,10:12:22,13.73,0.0,6,8238,买盘
313,10:12:34,13.76,0.03,27,37129,买盘
314,10:12:52,13.73,-0.03,1,1373,卖盘
315,10:13:04,13.73,0.0,1,1373,买盘
316,10:13:07,13.68,-0.05,13,17786,卖盘
317,10:13:16,13.71,0.03,1,1371,卖盘
318,10:13:58,13.75,0.04,2,2750,买盘
319,10:14:04,13.75,0.0,1,1375,卖盘
320,10:14:13,13.74,-0.01,12,16490,卖盘
321,10:14:18,13.74,0.0,2,2748,卖盘
322,10:14:25,13.74,0.0,3,4122,卖盘
323,10:14:28,13.74,0.0,2,2748,卖盘
