,time,price,change,volume,amount,type
0,09:25:04,10.23,-0.06,893,913539,卖盘
1,09:30:00,10.23,0.0,3,3069,买盘
2,09:30:04,10.26,0.03,274,280562,买盘
3,09:30:10,10.26,0.0,6,6156,卖盘
4,09:30:16,10.26,0.0,65,66690,卖盘
5,09:30:18,10.26,0.0,2,2052,买盘
6,09:30:21,10.3,0.04,150,154391,买盘
7,09:30:30,10.26,-0.04,48,49332,卖盘
8,09:30:36,10.26,0.0,14,14364,买盘
9,09:30:40,10.29,0.03,2,2058,买盘
10,09:30:48,10.29,0.0,22,22638,买盘
11,09:30:51,10.29,0.0,3,3087,卖盘
12,09:30:57,10.3,0.01,124,127651,买盘
13,09:31:04,10.29,-0.01,10,10290,买盘
14,09:31:09,10.3,0.01,20,20600,买盘
15,09:31:18,10.32,0.02,293,303140,买盘
16,09:31:24,10.33,0.01,4,4132,买盘
17,09:31:28,10.33,0.0,70,72310,买盘
18,09:31:30,10.35,0.02,5,5175,买盘
19,09:31:33,10.32,-0.03,102,105277,卖盘
20,09:31:36,10.32,0.0,16,16516,卖盘
21,09:31:39,10.3,-0.02,76,78400,卖盘
22,09:31:42,10.3,0.0,12,12360,卖盘
23,09:31:45,10.31,0.01,16,16486,买盘
24,09:31:48,10.3,-0.01,76,78300,卖盘
25,09:31:51,10.3,0.0,28,28850,卖盘
26,09:31:54,10.31,0.01,65,67041,中性盘
27,09:31:57,10.29,-0.02,57,58735,卖盘
28,09:32:01,10.3,0.01,60,61747,买盘
29,09:32:04,10.31,0.01,23,23713,卖盘
30,09:32:06,10.3,-0.01,3,3090,卖盘
31,09:32:09,10.31,0.01,10,10303,买盘
32,09:32:12,10.3,-0.01,1,1030,卖盘
33,09:32:16,10.31,0.01,23,23713,买盘
34,09:32:18,10.31,0.0,66,68119,卖盘
35,09:32:21,10.31,0.0,22,22682,卖盘
36,09:32:24,10.32,0.01,31,31992,中性盘
37,09:32:30,10.32,0.0,5,5160,买盘
38,09:32:33,10.33,0.01,20,20653,买盘
39,09:32:37,10.32,-0.01,66,68112,买盘
40,09:32:39,10.32,0.0,10,10320,买盘
41,09:32:42,10.31,-0.01,5,5155,卖盘
42,09:32:45,10.31,0.0,63,64954,卖盘
43,09:32:51,10.31,0.0,1,1031,买盘
44,09:32:55,10.3,-0.01,43,44328,卖盘
45,09:32:58,10.3,0.0,60,61800,卖盘
46,09:33:00,10.3,0.0,52,53607,卖盘
47,09:33:04,10.3,0.0,11,11330,卖盘
48,09:33:06,10.3,0.0,25,25750,买盘
49,09:33:09,10.29,-0.01,100,102900,卖盘
50,09:33:12,10.3,0.01,19,19559,买盘
51,09:33:15,10.3,0.0,8,8240,买盘
52,09:33:18,10.3,0.0,5,5150,买盘
53,09:33:24,10.3,0.0,30,30890,买盘
54,09:33:27,10.29,-0.01,102,105006,卖盘
55,09:33:31,10.3,0.01,180,185343,买盘
56,09:33:34,10.3,0.0,56,57680,买盘
57,09:33:36,10.29,-0.01,89,91619,卖盘
58,09:33:39,10.29,0.0,24,24696,卖盘
59,09:33:42,10.29,0.0,23,23667,卖盘
60,09:34:00,10.28,-0.01,136,139967,卖盘
61,09:34:04,10.28,0.0,4,4112,卖盘
62,09:34:06,10.28,0.0,7,7196,买盘
63,09:34:09,10.29,0.01,41,42163,买盘
64,09:34:15,10.29,0.0,9,9261,卖盘
65,09:34:18,10.29,0.0,55,56595,卖盘
66,09:34:33,10.28,-0.01,23,23647,卖盘
67,09:34:42,10.29,0.01,26,26754,买盘
68,09:34:54,10.28,-0.01,35,35980,卖盘
69,09:35:01,10.27,-0.01,18,18486,卖盘
70,09:35:04,10.28,0.01,18,18504,买盘
71,09:35:09,10.27,-0.01,12,12324,卖盘
72,09:35:12,10.28,0.01,34,34934,买盘
73,09:35:24,10.28,0.0,21,21588,卖盘
74,09:35:27,10.3,0.02,172,177079,买盘
75,09:35:30,10.28,-0.02,33,33924,卖盘
76,09:35:33,10.29,0.01,25,25708,买盘
77,09:35:36,10.29,0.0,10,10290,卖盘
78,09:35:42,10.3,0.01,10,10300,买盘
79,09:35:45,10.29,-0.01,12,12348,卖盘
80,09:35:51,10.3,0.01,12,12360,买盘
81,09:35:54,10.3,0.0,1,1030,买盘
82,09:35:57,10.3,0.0,13,13390,买盘
83,09:36:04,10.29,-0.01,5,5145,卖盘
84,09:36:06,10.29,0.0,60,61790,卖盘
85,09:36:09,10.29,0.0,19,19565,卖盘
86,09:36:12,10.3,0.01,27,27810,买盘
87,09:36:15,10.29,-0.01,94,96775,卖盘
88,09:36:18,10.29,0.0,2,2058,买盘
89,09:36:24,10.29,0.0,20,20580,买盘
90,09:36:27,10.28,-0.01,4,4112,卖盘
91,09:36:31,10.29,0.01,4,4116,买盘
92,09:36:33,10.29,0.0,4,4116,买盘
93,09:36:36,10.28,-0.01,3,3084,卖盘
94,09:36:39,10.28,0.0,70,71960,卖盘
95,09:36:48,10.27,-0.01,43,44161,卖盘
96,09:36:51,10.27,0.0,4,4108,卖盘
97,09:36:54,10.27,0.0,2,2054,买盘
98,09:37:00,10.26,-0.01,1,1026,卖盘
99,09:37:04,10.26,0.0,24,24629,卖盘
100,09:37:06,10.27,0.01,31,31829,买盘
101,09:37:09,10.27,0.0,96,98548,买盘
102,09:37:12,10.27,0.0,14,14378,卖盘
103,09:37:15,10.27,0.0,19,19513,卖盘
104,09:37:18,10.27,0.0,1,1027,买盘
105,09:37:24,10.27,0.0,2,2054,买盘
106,09:37:27,10.27,0.0,58,59566,买盘
107,09:37:30,10.26,-0.01,11,11288,卖盘
108,09:37:33,10.27,0.01,14,14372,买盘
109,09:37:45,10.27,0.0,10,10270,买盘
110,09:37:48,10.27,0.0,5,5135,买盘
111,09:37:51,10.26,-0.01,16,16430,卖盘
112,09:38:00,10.26,0.0,3,3078,卖盘
113,09:38:03,10.26,0.0,16,16416,卖盘
114,09:38:09,10.27,0.01,1,1027,买盘
115,09:38:12,10.27,0.0,10,10270,买盘
116,09:38:18,10.26,-0.01,20,20520,卖盘
117,09:38:21,10.29,0.03,150,154273,买盘
118,09:38:34,10.3,0.01,61,62830,买盘
119,09:38:36,10.3,0.0,11,11330,买盘
120,09:38:39,10.3,0.0,18,18540,买盘
121,09:38:45,10.3,0.0,26,26780,买盘
122,09:38:49,10.3,0.0,214,220419,买盘
123,09:38:51,10.29,-0.01,1,1029,卖盘
124,09:38:54,10.29,0.0,89,91581,卖盘
125,09:38:57,10.29,0.0,6,6174,卖盘
126,09:39:00,10.29,0.0,31,31919,卖盘
127,09:39:04,10.29,0.0,10,10290,卖盘
128,09:39:06,10.29,0.0,34,34986,卖盘
129,09:39:09,10.3,0.01,67,69000,买盘
130,09:39:12,10.3,0.0,6,6180,买盘
131,09:39:15,10.27,-0.03,18,18510,卖盘
132,09:39:24,10.28,0.01,5,5140,卖盘
133,09:39:27,10.28,0.0,2,2056,买盘
134,09:39:30,10.28,0.0,3,3084,买盘
135,09:39:33,10.29,0.01,4,4116,买盘
136,09:39:43,10.29,0.0,5,5145,买盘
137,09:39:45,10.28,-0.01,20,20560,卖盘
138,09:39:51,10.29,0.01,10,10290,买盘
139,09:39:54,10.28,-0.01,11,11308,卖盘
140,09:39:57,10.28,0.0,64,65792,买盘
141,09:40:06,10.27,-0.01,1,1027,卖盘
142,09:40:09,10.28,0.01,108,111014,买盘
143,09:40:15,10.28,0.0,115,118220,卖盘
144,09:40:18,10.28,0.0,3,3084,卖盘
145,09:40:28,10.29,0.01,17,17488,买盘
146,09:40:30,10.29,0.0,20,20580,买盘
147,09:40:33,10.28,-0.01,10,10280,卖盘
148,09:40:36,10.29,0.01,4,4116,买盘
149,09:40:39,10.28,-0.01,8,8224,卖盘
150,09:40:42,10.29,0.01,8,8232,买盘
151,09:40:58,10.28,-0.01,24,24672,卖盘
152,09:41:04,10.29,0.01,17,17493,买盘
153,09:41:06,10.29,0.0,13,13377,买盘
154,09:41:16,10.29,0.0,3,3087,买盘
155,09:41:25,10.29,0.0,60,61690,买盘
156,09:41:27,10.28,-0.01,5,5140,卖盘
157,09:41:30,10.28,0.0,12,12336,卖盘
158,09:41:33,10.28,0.0,45,46260,卖盘
159,09:41:36,10.28,0.0,57,58596,卖盘
160,09:41:39,10.28,0.0,1,1028,卖盘
161,09:41:46,10.28,0.0,13,13364,卖盘
162,09:41:48,10.28,0.0,3,3085,卖盘
163,09:41:55,10.28,0.0,51,52428,卖盘
164,09:42:18,10.28,0.0,76,78128,卖盘
165,09:42:24,10.28,0.0,15,15420,买盘
166,09:42:27,10.28,0.0,76,78127,买盘
167,09:42:33,10.28,0.0,20,20560,买盘
168,09:43:00,10.28,0.0,20,20560,卖盘
169,09:43:04,10.28,0.0,12,12338,卖盘
