,time,price,change,volume,amount,type
0,09:25:04,16.8,0.15,407,683760,卖盘
1,09:30:00,16.8,0.0,801,1347356,买盘
2,09:30:04,16.86,0.06,438,736455,买盘
3,09:30:06,16.89,0.03,298,502418,买盘
4,09:30:09,16.89,0.0,106,178952,买盘
5,09:30:12,16.94,0.05,147,248473,买盘
6,09:30:15,16.89,-0.05,38,64179,中性盘
7,09:30:18,16.86,-0.03,33,55634,中性盘
8,09:30:21,16.89,0.03,61,102949,买盘
9,09:30:24,16.89,0.0,18,30395,买盘
10,09:30:27,16.94,0.05,33,55821,买盘
11,09:30:30,16.93,-0.01,26,44027,卖盘
12,09:30:33,16.96,0.03,82,138925,买盘
13,09:30:36,16.97,0.01,81,137336,买盘
14,09:30:40,16.98,0.01,85,144261,买盘
15,09:30:43,16.93,-0.05,54,91414,卖盘
16,09:30:45,16.85,-0.08,20,33698,中性盘
17,09:30:48,16.93,0.08,114,192600,买盘
18,09:30:51,16.98,0.05,74,125391,买盘
19,09:30:54,16.98,0.0,24,40738,买盘
20,09:30:57,16.98,0.0,6,10188,买盘
21,09:31:00,16.98,0.0,43,73014,买盘
22,09:31:04,16.98,0.0,20,33924,买盘
23,09:31:06,16.99,0.01,55,93326,买盘
24,09:31:09,16.99,0.0,34,57738,买盘
25,09:31:12,16.98,-0.01,9,15282,中性盘
26,09:31:15,16.99,0.01,44,74639,买盘
27,09:31:18,17.0,0.01,232,392913,买盘
28,09:31:21,17.05,0.05,155,263572,买盘
29,09:31:24,17.1,0.05,88,150167,买盘
30,09:31:28,17.07,-0.03,58,99160,中性盘
31,09:31:30,17.14,0.07,96,164108,买盘
32,09:31:33,17.16,0.02,58,99458,买盘
33,09:31:36,17.19,0.03,136,232943,买盘
34,09:31:39,17.2,0.01,132,226844,买盘
35,09:31:42,17.19,-0.01,88,150903,中性盘
36,09:31:45,17.2,0.01,62,106579,买盘
37,09:31:48,17.25,0.05,172,295849,买盘
38,09:31:51,17.12,-0.13,62,106567,卖盘
39,09:31:54,17.24,0.12,111,191080,买盘
40,09:31:57,17.19,-0.05,29,49910,卖盘
41,09:32:00,17.19,0.0,14,24066,卖盘
42,09:32:04,17.25,0.06,100,172168,买盘
43,09:32:06,17.19,-0.06,20,34368,中性盘
44,09:32:12,17.17,-0.02,78,134114,卖盘
45,09:32:16,17.2,0.03,68,116927,买盘
46,09:32:18,17.16,-0.04,84,144423,卖盘
47,09:32:21,17.12,-0.04,27,46408,中性盘
48,09:32:24,17.17,0.05,10,17170,买盘
49,09:32:27,17.15,-0.02,68,116783,卖盘
50,09:32:30,17.16,0.01,4,6864,买盘
51,09:32:33,17.15,-0.01,40,68639,卖盘
52,09:32:36,17.14,-0.01,116,198866,卖盘
53,09:32:39,17.13,-0.01,65,111349,中性盘
54,09:32:42,17.1,-0.03,67,114840,中性盘
55,09:32:45,17.13,0.03,71,121847,买盘
56,09:32:48,17.09,-0.04,133,227557,卖盘
57,09:32:52,17.13,0.04,35,59837,买盘
58,09:32:54,17.13,0.0,18,30835,卖盘
59,09:32:57,17.15,0.02,80,137080,买盘
60,09:33:00,17.23,0.08,710,1221237,买盘
61,09:33:04,17.3,0.07,492,849889,买盘
62,09:33:06,17.35,0.05,90,155811,买盘
63,09:33:10,17.3,-0.05,318,550700,卖盘
64,09:33:13,17.29,-0.01,13,22484,卖盘
65,09:33:16,17.27,-0.02,105,181544,中性盘
66,09:33:18,17.27,0.0,58,100194,卖盘
67,09:33:21,17.27,0.0,253,436395,买盘
68,09:33:24,17.26,-0.01,264,454745,买盘
69,09:33:27,17.18,-0.08,38,65463,卖盘
70,09:33:30,17.2,0.02,5,8600,中性盘
71,09:33:33,17.18,-0.02,194,334388,卖盘
72,09:33:36,17.25,0.07,70,120703,买盘
73,09:33:39,17.24,-0.01,60,103389,买盘
74,09:33:42,17.24,0.0,113,194772,买盘
75,09:33:45,17.25,0.01,63,108664,买盘
76,09:33:49,17.27,0.02,133,229586,买盘
77,09:33:51,17.28,0.01,19,32816,买盘
78,09:33:54,17.28,0.0,6,10358,买盘
79,09:33:57,17.25,-0.03,21,36225,买盘
80,09:34:01,17.25,0.0,80,138008,买盘
81,09:34:04,17.25,0.0,49,84514,买盘
82,09:34:07,17.25,0.0,18,31055,买盘
83,09:34:09,17.26,0.01,102,176042,买盘
84,09:34:12,17.25,-0.01,32,55222,卖盘
85,09:34:16,17.27,0.02,75,129448,买盘
86,09:34:19,17.24,-0.03,109,188023,卖盘
87,09:34:24,17.22,-0.02,6,10334,卖盘
88,09:34:27,17.22,0.0,4,6891,卖盘
89,09:34:30,17.22,0.0,136,234254,卖盘
90,09:34:34,17.22,0.0,76,130908,卖盘
91,09:34:36,17.24,0.02,298,513468,买盘
92,09:34:39,17.25,0.01,68,117413,买盘
93,09:34:42,17.23,-0.02,122,210381,卖盘
94,09:34:48,17.24,0.01,4,6896,买盘
95,09:34:51,17.25,0.01,225,388115,买盘
96,09:34:54,17.25,0.0,66,113852,卖盘
97,09:34:57,17.26,0.01,15,25880,中性盘
98,09:35:00,17.25,-0.01,55,94839,卖盘
99,09:35:04,17.25,0.0,56,96600,买盘
100,09:35:06,17.24,-0.01,4,6896,卖盘
101,09:35:09,17.25,0.01,31,53475,买盘
102,09:35:12,17.25,0.0,41,70725,卖盘
103,09:35:16,17.25,0.0,66,113862,卖盘
104,09:35:18,17.26,0.01,22,37960,买盘
105,09:35:21,17.25,-0.01,51,87980,卖盘
106,09:35:30,17.23,-0.02,20,34475,卖盘
107,09:35:33,17.25,0.02,103,177554,买盘
108,09:35:36,17.22,-0.03,124,213622,卖盘
109,09:35:40,17.25,0.03,119,205220,买盘
110,09:35:43,17.23,-0.02,8,13786,中性盘
111,09:35:45,17.23,0.0,11,18973,卖盘
112,09:35:48,17.22,-0.01,77,132596,卖盘
113,09:35:51,17.21,-0.01,67,115393,卖盘
114,09:35:54,17.22,0.01,42,72334,卖盘
115,09:36:04,17.2,-0.02,29,49921,卖盘
116,09:36:06,17.22,0.02,47,80872,买盘
117,09:36:09,17.21,-0.01,114,196227,卖盘
118,09:36:12,17.2,-0.01,60,103254,卖盘
119,09:36:15,17.21,0.01,39,67092,买盘
120,09:36:18,17.21,0.0,76,130849,卖盘
121,09:36:21,17.22,0.01,61,104835,卖盘
122,09:36:24,17.23,0.01,8,13784,买盘
123,09:36:27,17.24,0.01,14,24126,买盘
124,09:36:30,17.22,-0.02,2,3444,卖盘
125,09:36:34,17.23,0.01,16,27568,买盘
126,09:36:36,17.23,0.0,40,68920,卖盘
127,09:36:39,17.23,0.0,114,196520,卖盘
128,09:36:42,17.24,0.01,68,117223,买盘
129,09:36:45,17.25,0.01,116,200100,买盘
130,09:36:48,17.29,0.04,439,757874,买盘
131,09:36:51,17.31,0.02,557,962936,买盘
132,09:36:54,17.35,0.04,46,79713,买盘
133,09:36:58,17.31,-0.04,508,880937,卖盘
134,09:37:00,17.33,0.02,197,342537,中性盘
135,09:37:03,17.33,0.0,74,128118,买盘
