,time,price,change,volume,amount,type
0,09:25:04,12.43,-0.25,697,866371,卖盘
1,09:30:00,12.42,-0.01,1,1242,卖盘
2,09:30:04,12.38,-0.04,447,554816,卖盘
3,09:30:07,12.4,0.02,68,84316,买盘
4,09:30:10,12.4,0.0,95,117686,买盘
5,09:30:13,12.4,0.0,71,88026,买盘
6,09:30:16,12.31,-0.09,507,626084,卖盘
7,09:30:19,12.42,0.11,173,214607,买盘
8,09:30:21,12.41,-0.01,29,36005,中性盘
9,09:30:25,12.32,-0.09,16,19742,卖盘
10,09:30:28,12.35,0.03,17,21011,卖盘
11,09:30:31,12.38,0.03,13,16087,买盘
12,09:30:33,12.36,-0.02,1,1236,中性盘
13,09:30:37,12.41,0.05,51,63306,中性盘
14,09:30:40,12.36,-0.05,22,27220,卖盘
15,09:30:43,12.41,0.05,24,29779,买盘
16,09:30:49,12.36,-0.05,88,109187,卖盘
17,09:30:52,12.36,0.0,18,22249,卖盘
18,09:30:55,12.36,0.0,32,39544,买盘
19,09:30:58,12.36,0.0,49,60551,买盘
20,09:31:01,12.35,-0.01,15,18535,卖盘
21,09:31:04,12.36,0.01,12,14830,买盘
22,09:31:06,12.37,0.01,31,38324,买盘
23,09:31:09,12.35,-0.02,91,112800,卖盘
24,09:31:13,12.37,0.02,1,1237,中性盘
25,09:31:19,12.37,0.0,1,1237,卖盘
26,09:31:22,12.4,0.03,36,44640,买盘
27,09:31:24,12.37,-0.03,68,84260,卖盘
28,09:31:28,12.37,0.0,13,16081,卖盘
29,09:31:31,12.41,0.04,34,42165,买盘
30,09:31:33,12.41,0.0,5,6205,买盘
31,09:31:36,12.37,-0.04,14,17358,卖盘
32,09:31:40,12.41,0.04,12,14892,买盘
33,09:31:43,12.4,-0.01,2,2480,买盘
34,09:31:46,12.41,0.01,8,9928,买盘
35,09:31:49,12.41,0.0,24,29784,买盘
36,09:31:54,12.4,-0.01,35,43415,卖盘
37,09:31:57,12.41,0.01,30,37230,买盘
38,09:32:01,12.41,0.0,108,134028,买盘
39,09:32:07,12.41,0.0,5,6205,卖盘
40,09:32:09,12.42,0.01,17,21104,买盘
41,09:32:13,12.41,-0.01,1,1241,卖盘
42,09:32:22,12.42,0.01,11,13661,买盘
43,09:32:25,12.41,-0.01,51,63327,卖盘
44,09:32:27,12.42,0.01,4,4968,买盘
45,09:32:34,12.42,0.0,74,91908,买盘
46,09:32:37,12.42,0.0,168,208917,买盘
47,09:32:39,12.43,0.01,43,53442,买盘
48,09:32:43,12.43,0.0,89,110627,买盘
49,09:32:49,12.43,0.0,69,85767,买盘
50,09:32:52,12.43,0.0,327,406449,买盘
51,09:32:55,12.43,0.0,26,32318,买盘
52,09:32:58,12.42,-0.01,119,147849,卖盘
53,09:33:00,12.43,0.01,39,48477,买盘
54,09:33:04,12.43,0.0,3,3730,卖盘
55,09:33:06,12.44,0.01,8,9952,买盘
56,09:33:13,12.44,0.0,2,2488,买盘
57,09:33:16,12.45,0.01,20,24900,买盘
58,09:33:25,12.45,0.0,38,47318,卖盘
59,09:33:28,12.45,0.0,3,3735,买盘
60,09:33:31,12.44,-0.01,32,39810,卖盘
61,09:33:33,12.45,0.01,9,11208,买盘
62,09:33:37,12.45,0.0,20,24900,买盘
63,09:33:40,12.45,0.0,15,18678,买盘
64,09:33:43,12.45,0.0,10,12450,买盘
65,09:33:46,12.45,0.0,14,17432,卖盘
66,09:33:52,12.45,0.0,49,61015,卖盘
67,09:34:00,12.46,0.01,107,133279,买盘
68,09:34:04,12.47,0.01,1,1247,买盘
69,09:34:07,12.45,-0.02,8,9960,卖盘
70,09:34:12,12.46,0.01,3,3737,买盘
71,09:34:19,12.47,0.01,2,2493,买盘
72,09:34:22,12.46,-0.01,14,17444,买盘
73,09:34:25,12.46,0.0,25,31150,买盘
74,09:34:31,12.47,0.01,10,12470,买盘
75,09:34:33,12.48,0.01,4,4992,买盘
76,09:34:40,12.48,0.0,2,2496,买盘
77,09:34:43,12.48,0.0,19,23712,买盘
78,09:34:46,12.48,0.0,150,187122,买盘
79,09:34:48,12.47,-0.01,100,124714,卖盘
80,09:34:52,12.48,0.01,5,6240,中性盘
81,09:34:57,12.49,0.01,20,24980,中性盘
82,09:35:04,12.5,0.01,5,6250,买盘
83,09:35:06,12.5,0.0,5,6250,买盘
84,09:35:10,12.5,0.0,10,12500,买盘
85,09:35:13,12.49,-0.01,63,78690,卖盘
86,09:35:16,12.5,0.01,79,98750,买盘
87,09:35:19,12.49,-0.01,31,38719,卖盘
88,09:35:31,12.52,0.03,348,434976,买盘
89,09:35:34,12.49,-0.03,99,123713,卖盘
90,09:35:37,12.48,-0.01,76,94959,卖盘
91,09:35:40,12.52,0.04,55,68860,买盘
92,09:35:43,12.52,0.0,24,30048,卖盘
93,09:35:45,12.52,0.0,80,100160,卖盘
94,09:35:49,12.48,-0.04,26,32452,卖盘
95,09:36:01,12.5,0.02,3,3750,买盘
96,09:36:04,12.5,0.0,1,1250,买盘
97,09:36:06,12.5,0.0,3,3750,买盘
98,09:36:10,12.5,0.0,46,57500,买盘
99,09:36:13,12.5,0.0,21,26250,卖盘
100,09:36:16,12.52,0.02,4,5007,买盘
101,09:36:19,12.5,-0.02,42,52501,卖盘
102,09:36:22,12.5,0.0,17,21250,卖盘
103,09:36:28,12.51,0.01,2,2502,买盘
104,09:36:31,12.51,0.0,5,6255,买盘
105,09:36:34,12.5,-0.01,50,62500,卖盘
106,09:36:37,12.49,-0.01,22,27481,卖盘
107,09:36:39,12.5,0.01,1,1250,买盘
108,09:36:46,12.49,-0.01,20,24980,卖盘
109,09:36:49,12.47,-0.02,114,142291,卖盘
110,09:36:52,12.47,0.0,29,36163,卖盘
111,09:36:55,12.47,0.0,15,18705,卖盘
112,09:36:57,12.47,0.0,1,1247,卖盘
113,09:37:01,12.47,0.0,39,48633,卖盘
114,09:37:04,12.46,-0.01,21,26166,卖盘
115,09:37:07,12.45,-0.01,205,255388,卖盘
116,09:37:10,12.45,0.0,82,102128,卖盘
117,09:37:16,12.45,0.0,20,24900,卖盘
118,09:37:19,12.45,0.0,170,211650,卖盘
119,09:37:22,12.46,0.01,5,6229,买盘
120,09:37:28,12.45,-0.01,19,23655,买盘
121,09:37:31,12.44,-0.01,8,9952,卖盘
