,time,price,change,volume,amount,type
0,09:25:04,23.2,-0.03,133,308560,买盘
1,09:30:04,23.18,-0.02,117,271460,卖盘
2,09:30:07,23.22,0.04,215,498227,买盘
3,09:30:10,23.2,-0.02,84,194886,卖盘
4,09:30:13,23.2,0.0,87,201854,买盘
5,09:30:19,23.19,-0.01,33,76407,买盘
6,09:30:25,23.2,0.01,68,157579,买盘
7,09:30:40,23.1,-0.1,15,34650,买盘
8,09:30:43,23.1,0.0,23,53125,买盘
9,09:30:46,23.1,0.0,1,2310,买盘
10,09:30:49,23.1,0.0,42,97020,买盘
11,09:30:52,23.1,0.0,6,13860,卖盘
12,09:31:01,23.11,0.01,10,23135,卖盘
13,09:31:05,23.16,0.05,19,44004,买盘
14,09:31:07,23.16,0.0,1,2316,卖盘
15,09:31:10,23.16,0.0,6,13896,卖盘
16,09:31:13,23.16,0.0,16,37066,卖盘
17,09:31:16,23.1,-0.06,20,46287,卖盘
18,09:31:25,23.1,0.0,11,25418,卖盘
19,09:31:28,23.16,0.06,1,2316,买盘
20,09:31:31,23.1,-0.06,10,23108,卖盘
21,09:31:34,23.16,0.06,38,88008,买盘
22,09:31:37,23.11,-0.05,12,27733,卖盘
23,09:31:40,23.11,0.0,1,2311,卖盘
24,09:31:43,23.15,0.04,6,13890,买盘
25,09:31:46,23.16,0.01,30,69471,买盘
26,09:31:49,23.2,0.04,63,146042,买盘
27,09:31:52,23.12,-0.08,18,41653,卖盘
28,09:31:58,23.15,0.03,25,57875,买盘
29,09:32:01,23.15,0.0,13,30095,买盘
30,09:32:04,23.15,0.0,42,97215,买盘
31,09:32:10,23.15,0.0,17,39355,买盘
32,09:32:13,23.16,0.01,18,41687,买盘
33,09:32:22,23.17,0.01,3,6951,卖盘
34,09:32:28,23.21,0.04,6,13926,买盘
35,09:32:31,23.19,-0.02,1,2319,中性盘
36,09:32:34,23.21,0.02,16,37136,买盘
37,09:32:37,23.21,0.0,1,2321,卖盘
38,09:32:43,23.23,0.02,19,44139,买盘
39,09:32:46,23.24,0.01,1,2324,买盘
40,09:32:49,23.25,0.01,34,79011,买盘
41,09:32:52,23.23,-0.02,9,20908,卖盘
42,09:32:58,23.25,0.02,13,30225,买盘
43,09:33:01,23.25,0.0,25,58125,卖盘
44,09:33:04,23.27,0.02,43,100051,买盘
45,09:33:07,23.27,0.0,4,9308,买盘
46,09:33:10,23.26,-0.01,5,11630,卖盘
47,09:33:13,23.27,0.01,55,127946,买盘
48,09:33:19,23.25,-0.02,23,53501,卖盘
49,09:33:22,23.26,0.01,12,27911,买盘
50,09:33:25,23.25,-0.01,60,139510,卖盘
51,09:33:28,23.27,0.02,52,121000,买盘
52,09:33:31,23.26,-0.01,9,20936,卖盘
53,09:33:34,23.27,0.01,44,102376,买盘
54,09:33:37,23.26,-0.01,19,44210,卖盘
55,09:33:40,23.27,0.01,7,16284,买盘
56,09:33:43,23.24,-0.03,32,74406,卖盘
57,09:33:55,23.23,-0.01,25,58075,卖盘
58,09:34:04,23.23,0.0,38,88274,买盘
59,09:34:07,23.24,0.01,45,104573,买盘
60,09:34:10,23.23,-0.01,30,69690,卖盘
61,09:34:13,23.23,0.0,82,190506,卖盘
62,09:34:16,23.23,0.0,3,6969,买盘
63,09:34:19,23.23,0.0,4,9292,买盘
64,09:34:22,23.23,0.0,1,2323,买盘
65,09:34:25,23.23,0.0,4,9292,买盘
66,09:34:28,23.21,-0.02,8,18575,卖盘
67,09:34:31,23.23,0.02,11,25550,买盘
68,09:34:34,23.21,-0.02,5,11605,卖盘
69,09:34:37,23.2,-0.01,30,69614,卖盘
70,09:34:49,23.2,0.0,3,6960,卖盘
71,09:34:55,23.2,0.0,10,23200,卖盘
72,09:34:58,23.2,0.0,13,30170,卖盘
73,09:35:01,23.2,0.0,10,23200,卖盘
74,09:35:04,23.2,0.0,2,4640,买盘
75,09:35:07,23.2,0.0,13,30160,买盘
76,09:35:10,23.19,-0.01,45,104453,卖盘
77,09:35:13,23.19,0.0,55,127545,买盘
78,09:35:16,23.19,0.0,3,6957,买盘
79,09:35:25,23.18,-0.01,25,57950,卖盘
80,09:35:28,23.19,0.01,14,32466,买盘
81,09:35:37,23.19,0.0,5,11595,买盘
82,09:35:40,23.19,0.0,23,53316,买盘
83,09:35:43,23.17,-0.02,26,60242,卖盘
84,09:35:46,23.17,0.0,6,13902,买盘
85,09:35:49,23.19,0.02,43,99680,买盘
86,09:35:52,23.18,-0.01,1,2318,卖盘
87,09:36:01,23.18,0.0,37,85766,卖盘
88,09:36:04,23.18,0.0,5,11590,买盘
89,09:36:07,23.18,0.0,9,20862,买盘
90,09:36:10,23.17,-0.01,11,25497,卖盘
91,09:36:13,23.18,0.01,5,11590,买盘
92,09:36:16,23.17,-0.01,3,6951,卖盘
93,09:36:19,23.17,0.0,15,34764,卖盘
94,09:36:22,23.17,0.0,36,83442,卖盘
95,09:36:25,23.18,0.01,34,78782,买盘
96,09:36:31,23.17,-0.01,4,9269,卖盘
97,09:36:37,23.18,0.01,17,39399,买盘
98,09:36:40,23.18,0.0,1,2318,买盘
99,09:36:43,23.18,0.0,12,27816,买盘
100,09:36:46,23.17,-0.01,21,48668,卖盘
101,09:36:49,23.19,0.02,65,150735,买盘
102,09:36:55,23.18,-0.01,30,69563,卖盘
103,09:36:58,23.18,0.0,28,64905,买盘
104,09:37:01,23.19,0.01,25,57966,买盘
105,09:37:07,23.19,0.0,50,116028,卖盘
106,09:37:13,23.19,0.0,24,55673,卖盘
107,09:37:16,23.24,0.05,10,23240,买盘
108,09:37:19,23.22,-0.02,2,4646,中性盘
109,09:37:25,23.24,0.02,11,25564,买盘
110,09:37:34,23.25,0.01,10,23250,买盘
111,09:37:37,23.25,0.0,16,37200,买盘
112,09:37:49,23.25,0.0,3,6976,卖盘
113,09:37:52,23.27,0.02,70,162861,买盘
114,09:37:55,23.28,0.01,8,18617,买盘
115,09:38:01,23.3,0.02,30,69868,买盘
116,09:38:04,23.27,-0.03,45,104698,卖盘
117,09:38:07,23.29,0.02,10,23272,买盘
118,09:38:13,23.29,0.0,32,74493,中性盘
119,09:38:19,23.27,-0.02,22,51214,卖盘
120,09:38:22,23.28,0.01,2,4656,中性盘
121,09:38:25,23.28,0.0,10,23280,买盘
122,09:38:28,23.27,-0.01,6,13962,卖盘
123,09:38:31,23.25,-0.02,149,346502,卖盘
124,09:38:37,23.27,0.02,8,18616,买盘
125,09:38:40,23.25,-0.02,16,37200,卖盘
126,09:38:46,23.27,0.02,69,160561,买盘
127,09:38:52,23.24,-0.03,22,51147,卖盘
128,09:38:55,23.26,0.02,2,4652,买盘
129,09:39:01,23.26,0.0,10,23260,买盘
130,09:39:04,23.26,0.0,2,4652,买盘
131,09:39:07,23.26,0.0,3,6978,卖盘
132,09:39:10,23.26,0.0,12,27912,卖盘
133,09:39:13,23.26,0.0,77,179112,卖盘
134,09:39:19,23.26,0.0,86,200057,卖盘
135,09:39:22,23.26,0.0,18,41878,卖盘
136,09:39:25,23.26,0.0,15,34890,买盘
137,09:39:28,23.26,0.0,51,118616,买盘
138,09:39:34,23.25,-0.01,5,11625,中性盘
139,09:39:37,23.19,-0.06,191,443171,卖盘
140,09:39:43,23.19,0.0,6,13914,买盘
141,09:39:52,23.18,-0.01,10,23185,卖盘
142,09:39:55,23.19,0.01,5,11595,买盘
143,09:39:58,23.19,0.0,10,23190,买盘
144,09:40:04,23.19,0.0,5,11595,买盘
145,09:40:07,23.19,0.0,34,78833,买盘
146,09:40:10,23.19,0.0,5,11595,买盘
147,09:40:13,23.19,0.0,13,30147,买盘
148,09:40:16,23.19,0.0,2,4638,买盘
149,09:40:19,23.19,0.0,3,6957,买盘
150,09:40:22,23.18,-0.01,12,27824,卖盘
151,09:40:28,23.19,0.01,2,4638,买盘
152,09:40:31,23.19,0.0,5,11595,买盘
153,09:40:43,23.25,0.06,28,65040,买盘
154,09:40:52,23.25,0.0,66,153450,卖盘
155,09:41:04,23.25,0.0,5,11625,买盘
156,09:41:16,23.24,-0.01,40,92828,买盘
157,09:41:19,23.2,-0.04,1,2320,买盘
158,09:41:22,23.2,0.0,5,11600,买盘
159,09:41:25,23.19,-0.01,78,180945,卖盘
160,09:41:28,23.2,0.01,132,306055,买盘
161,09:41:43,23.17,-0.03,90,208601,卖盘
162,09:41:49,23.17,0.0,32,74144,买盘
163,09:41:52,23.17,0.0,8,18536,买盘
164,09:41:55,23.17,0.0,14,32425,买盘
165,09:41:58,23.17,0.0,2,4634,买盘
166,09:42:01,23.17,0.0,3,6951,买盘
167,09:42:04,23.17,0.0,5,11585,买盘
168,09:42:07,23.16,-0.01,51,118143,卖盘
169,09:42:10,23.16,0.0,29,67164,买盘
170,09:42:13,23.16,0.0,20,46320,买盘
171,09:42:16,23.15,-0.01,11,25471,卖盘
172,09:42:22,23.15,0.0,50,115787,卖盘
173,09:42:25,23.2,0.05,1,2320,买盘
174,09:42:28,23.15,-0.05,19,43992,卖盘
175,09:42:34,23.17,0.02,10,23170,卖盘
176,09:42:46,23.17,0.0,1,2317,卖盘
177,09:42:49,23.17,0.0,5,11585,卖盘
178,09:42:52,23.17,0.0,17,39389,卖盘
179,09:42:58,23.17,0.0,7,16223,卖盘
180,09:43:01,23.15,-0.02,100,231515,卖盘
181,09:43:07,23.19,0.04,15,34769,买盘
182,09:43:10,23.15,-0.04,28,64828,卖盘
183,09:43:19,23.16,0.01,1,2316,买盘
184,09:43:22,23.16,0.0,4,9264,买盘
185,09:43:25,23.17,0.01,2,4634,卖盘
186,09:43:40,23.17,0.0,5,11585,卖盘
187,09:43:43,23.17,0.0,18,41694,中性盘
188,09:43:49,23.17,0.0,5,11585,卖盘
189,09:43:55,23.19,0.02,1,2319,买盘
190,09:44:10,23.17,-0.02,3,6951,卖盘
191,09:44:31,23.17,0.0,25,57925,卖盘
192,09:44:34,23.17,0.0,3,6951,买盘
193,09:44:40,23.18,0.01,10,23180,买盘
194,09:44:43,23.16,-0.02,39,90324,卖盘
195,09:44:46,23.15,-0.01,2,4630,卖盘
196,09:44:49,23.16,0.01,5,11580,买盘
197,09:44:52,23.15,-0.01,5,11575,卖盘
198,09:44:55,23.15,0.0,5,11575,卖盘
199,09:44:58,23.16,0.01,28,64823,买盘
200,09:45:01,23.15,-0.01,7,16205,卖盘
201,09:45:07,23.15,0.0,5,11575,买盘
202,09:45:13,23.14,-0.01,1,2314,卖盘
203,09:45:16,23.16,0.02,74,171357,买盘
204,09:45:19,23.16,0.0,3,6948,卖盘
205,09:45:25,23.16,0.0,28,64848,卖盘
206,09:45:28,23.15,-0.01,8,18520,卖盘
207,09:45:31,23.1,-0.05,70,161793,卖盘
208,09:45:37,23.1,0.0,1,2310,买盘
209,09:45:40,23.1,0.0,4,9240,买盘
210,09:45:43,23.1,0.0,20,46200,买盘
211,09:45:46,23.09,-0.01,1,2309,卖盘
212,09:45:55,23.1,0.01,15,34663,卖盘
