,time,price,change,volume,amount,type
0,09:25:04,7.72,-0.11,80,61760,卖盘
1,09:30:07,7.73,0.01,9,6957,卖盘
2,09:30:13,7.73,0.0,2,1547,卖盘
3,09:30:16,7.73,0.0,150,115950,卖盘
4,09:30:22,7.74,0.01,1,774,卖盘
5,09:30:28,7.78,0.04,21,16338,买盘
6,09:30:31,7.75,-0.03,1,775,中性盘
7,09:30:40,7.75,0.0,6,4650,卖盘
8,09:30:43,7.75,0.0,2,1550,卖盘
9,09:30:46,7.75,0.0,1,775,卖盘
10,09:30:49,7.75,0.0,20,15500,卖盘
11,09:30:52,7.75,0.0,1,775,卖盘
12,09:30:55,7.75,0.0,1,775,卖盘
13,09:30:58,7.75,0.0,1,775,卖盘
14,09:31:01,7.75,0.0,2,1798,卖盘
15,09:31:04,7.77,0.02,16,12432,买盘
16,09:31:10,7.75,-0.02,24,18628,卖盘
17,09:31:19,7.77,0.02,10,7770,买盘
18,09:31:40,7.77,0.0,10,7770,买盘
19,09:31:46,7.77,0.0,10,7770,卖盘
20,09:31:49,7.77,0.0,23,17871,卖盘
21,09:31:58,7.78,0.01,1,778,卖盘
22,09:32:04,7.78,0.0,2,1556,卖盘
23,09:32:10,7.78,0.0,1,778,卖盘
24,09:32:13,7.78,0.0,6,4668,卖盘
25,09:32:16,7.78,0.0,1,778,卖盘
26,09:32:19,7.78,0.0,1,778,卖盘
27,09:32:34,7.78,0.0,1,778,卖盘
28,09:32:40,7.78,0.0,1,778,卖盘
29,09:32:43,7.78,0.0,1,778,卖盘
30,09:32:52,7.78,0.0,1,778,卖盘
31,09:32:58,7.78,0.0,1,778,卖盘
32,09:33:01,7.78,0.0,1,778,卖盘
33,09:33:04,7.78,0.0,1,778,卖盘
34,09:33:07,7.78,0.0,1,778,卖盘
35,09:33:10,7.79,0.01,10,7790,买盘
36,09:33:13,7.79,0.0,34,26485,买盘
37,09:33:22,7.81,0.02,6,4686,买盘
38,09:33:46,7.79,-0.02,4,3119,卖盘
39,09:33:49,7.8,0.01,1,780,买盘
40,09:34:19,7.8,0.0,5,3900,卖盘
41,09:34:22,7.8,0.0,7,5460,卖盘
42,09:34:25,7.81,0.01,56,43736,买盘
43,09:34:28,7.81,0.0,19,14839,卖盘
44,09:34:31,7.81,0.0,20,15620,卖盘
45,09:34:34,7.81,0.0,16,12496,卖盘
46,09:34:37,7.81,0.0,7,5467,卖盘
47,09:34:40,7.81,0.0,20,15620,卖盘
48,09:34:43,7.81,0.0,11,8591,卖盘
49,09:34:46,7.81,0.0,39,30459,卖盘
50,09:34:49,7.81,0.0,2,1562,买盘
51,09:34:55,7.81,0.0,10,7807,买盘
52,09:35:19,7.8,-0.01,1,780,卖盘
53,09:35:25,7.8,0.0,10,7800,卖盘
54,09:35:43,7.8,0.0,1,780,卖盘
55,09:35:52,7.8,0.0,91,70980,卖盘
56,09:36:01,7.79,-0.01,1,779,卖盘
57,09:36:19,7.79,0.0,31,24149,卖盘
58,09:36:22,7.78,-0.01,1,778,卖盘
59,09:36:28,7.78,0.0,30,23356,卖盘
60,09:36:49,7.78,0.0,7,5446,买盘
61,09:36:52,7.78,0.0,15,11670,卖盘
62,09:37:13,7.78,0.0,11,8558,卖盘
63,09:37:19,7.78,0.0,11,8558,卖盘
64,09:37:31,7.78,0.0,7,5446,卖盘
65,09:37:37,7.78,0.0,10,7780,卖盘
66,09:37:43,7.78,0.0,3,2334,卖盘
67,09:37:52,7.78,0.0,21,16338,卖盘
68,09:38:07,7.78,0.0,6,4668,买盘
69,09:38:10,7.77,-0.01,9,6993,卖盘
70,09:38:13,7.77,0.0,50,38850,卖盘
71,09:38:19,7.77,0.0,3,2331,卖盘
72,09:38:22,7.77,0.0,16,12432,卖盘
73,09:38:25,7.78,0.01,14,10881,买盘
74,09:38:28,7.77,-0.01,6,4662,卖盘
75,09:38:31,7.77,0.0,10,7770,卖盘
76,09:38:34,7.76,-0.01,21,16313,卖盘
77,09:38:37,7.76,0.0,3,2328,卖盘
78,09:38:40,7.76,0.0,2,1552,卖盘
79,09:38:46,7.76,0.0,1,776,卖盘
80,09:38:49,7.75,-0.01,13,10075,卖盘
81,09:38:55,7.75,0.0,1,775,买盘
82,09:39:16,7.75,0.0,13,10075,买盘
83,09:39:22,7.74,-0.01,30,23220,卖盘
84,09:39:28,7.73,-0.01,8,6184,卖盘
85,09:39:31,7.73,0.0,3,2319,卖盘
86,09:39:40,7.73,0.0,76,58748,卖盘
87,09:39:43,7.74,0.01,10,7740,买盘
88,09:39:46,7.72,-0.02,24,18551,卖盘
89,09:39:49,7.74,0.02,15,11610,买盘
90,09:39:52,7.72,-0.02,16,12352,卖盘
91,09:40:01,7.72,0.0,54,41688,卖盘
92,09:40:16,7.72,0.0,30,23160,买盘
93,09:40:19,7.72,0.0,29,22388,买盘
94,09:40:22,7.72,0.0,172,132784,买盘
95,09:40:28,7.72,0.0,99,76428,卖盘
96,09:40:31,7.76,0.04,14,10864,买盘
97,09:40:55,7.75,-0.01,14,10863,卖盘
98,09:41:01,7.75,0.0,3,2325,卖盘
99,09:41:04,7.75,0.0,3,2325,卖盘
100,09:41:07,7.75,0.0,3,2325,卖盘
101,09:41:10,7.75,0.0,12,9300,卖盘
102,09:41:13,7.74,-0.01,12,9307,中性盘
103,09:41:25,7.74,0.0,3,2322,卖盘
104,09:41:28,7.74,0.0,3,2322,卖盘
105,09:41:31,7.74,0.0,3,2322,卖盘
106,09:41:34,7.73,-0.01,8,6186,卖盘
107,09:41:37,7.73,0.0,5,3865,卖盘
108,09:41:40,7.72,-0.01,18,13909,卖盘
109,09:41:43,7.72,0.0,13,10036,卖盘
110,09:41:46,7.73,0.01,43,33192,买盘
111,09:41:49,7.71,-0.02,21,16200,卖盘
112,09:41:52,7.73,0.02,1,773,买盘
113,09:41:55,7.73,0.0,18,13914,买盘
114,09:42:07,7.73,0.0,18,13914,卖盘
115,09:42:13,7.73,0.0,7,5411,卖盘
116,09:42:16,7.73,0.0,23,17779,中性盘
