,time,price,change,volume,amount,type
0,09:25:05,14.08,0.01,52,73216,卖盘
1,09:30:04,14.07,-0.01,6,8442,中性盘
2,09:30:07,14.09,0.02,54,76044,买盘
3,09:30:10,14.18,0.09,17,24016,买盘
4,09:30:31,14.17,-0.01,79,111893,买盘
5,09:30:34,14.04,-0.13,1,1404,卖盘
6,09:30:37,14.03,-0.01,36,50544,卖盘
7,09:30:40,14.04,0.01,8,11225,买盘
8,09:30:43,14.06,0.02,1,1406,中性盘
9,09:30:49,14.05,-0.01,8,11244,卖盘
10,09:30:58,14.06,0.01,1,1406,卖盘
11,09:31:07,14.07,0.01,2,2814,买盘
12,09:31:10,14.06,-0.01,1,1406,卖盘
13,09:31:16,14.07,0.01,1,1407,中性盘
14,09:31:22,14.06,-0.01,5,7030,卖盘
15,09:31:25,14.07,0.01,12,16888,中性盘
16,09:31:31,14.08,0.01,3,4224,买盘
17,09:31:34,14.07,-0.01,2,2814,卖盘
18,09:31:37,14.07,0.0,8,11256,卖盘
19,09:31:40,14.07,0.0,2,2814,卖盘
20,09:31:43,14.08,0.01,10,14080,买盘
21,09:31:49,14.08,0.0,1,1408,卖盘
22,09:31:52,14.08,0.0,2,2816,卖盘
23,09:32:01,14.09,0.01,7,9863,卖盘
24,09:32:10,14.09,0.0,1,1409,卖盘
25,09:32:13,14.09,0.0,20,28180,卖盘
26,09:32:16,14.08,-0.01,16,22539,卖盘
27,09:32:19,14.1,0.02,142,200146,买盘
28,09:32:22,14.07,-0.03,23,32380,卖盘
29,09:32:28,14.09,0.02,21,29587,买盘
30,09:32:37,14.1,0.01,86,121260,买盘
31,09:32:46,14.09,-0.01,15,21149,卖盘
32,09:32:55,14.09,0.0,45,63405,买盘
33,09:32:58,14.1,0.01,1,1410,卖盘
34,09:33:10,14.1,0.0,1,1410,卖盘
35,09:33:13,14.1,0.0,6,8465,卖盘
36,09:33:22,14.11,0.01,6,8466,买盘
37,09:33:25,14.11,0.0,7,9877,卖盘
38,09:33:31,14.11,0.0,5,7055,买盘
39,09:33:34,14.11,0.0,4,5644,买盘
40,09:33:43,14.11,0.0,1,1411,卖盘
41,09:33:46,14.11,0.0,36,50806,卖盘
42,09:33:49,14.1,-0.01,3,4232,卖盘
43,09:33:52,14.12,0.02,7,9884,买盘
44,09:33:55,14.12,0.0,10,14120,卖盘
45,09:34:07,14.12,0.0,10,14117,买盘
46,09:34:10,14.11,-0.01,2,2822,中性盘
47,09:34:25,14.1,-0.01,5,7050,卖盘
48,09:34:28,14.11,0.01,77,108600,买盘
49,09:34:46,14.09,-0.02,3,4227,卖盘
