,time,price,change,volume,amount,type
0,09:25:04,26.5,0.1,25,66250,卖盘
1,09:30:04,26.46,-0.04,26,68773,买盘
2,09:30:10,26.26,-0.2,15,39394,卖盘
3,09:30:22,26.26,0.0,2,5252,卖盘
4,09:30:34,26.47,0.21,3,7941,买盘
5,09:30:40,26.47,0.0,4,10588,买盘
6,09:30:49,26.47,0.0,1,2647,买盘
7,09:30:51,26.47,0.0,1,2647,买盘
8,09:31:05,26.47,0.0,5,13235,买盘
9,09:31:06,26.48,0.01,5,13240,买盘
10,09:31:10,26.5,0.02,5,13243,买盘
11,09:31:12,26.49,-0.01,1,2649,中性盘
12,09:31:19,26.5,0.01,2,5300,买盘
13,09:31:21,26.47,-0.03,13,34422,卖盘
14,09:31:34,26.47,0.0,3,7943,卖盘
15,09:31:40,26.48,0.01,2,5296,买盘
16,09:31:43,26.48,0.0,36,95318,买盘
17,09:31:45,26.48,0.0,10,26480,买盘
18,09:31:49,26.48,0.0,1,2648,买盘
19,09:31:54,26.48,0.0,9,23832,买盘
20,09:32:06,26.5,0.02,1,2650,买盘
21,09:32:09,26.51,0.01,3,7951,买盘
22,09:32:12,26.55,0.04,7,18573,买盘
23,09:32:22,26.56,0.01,1,2656,买盘
24,09:32:25,26.59,0.03,1,2659,中性盘
25,09:32:28,26.56,-0.03,3,7968,卖盘
26,09:32:31,26.6,0.04,6,15958,买盘
27,09:32:37,26.6,0.0,1,2660,买盘
28,09:32:40,26.6,0.0,3,7980,买盘
29,09:32:43,26.6,0.0,6,15960,买盘
30,09:32:46,26.6,0.0,1,2660,卖盘
31,09:32:52,26.6,0.0,6,15962,卖盘
32,09:32:55,26.62,0.02,8,21296,买盘
33,09:33:01,26.6,-0.02,5,13300,卖盘
34,09:33:04,26.62,0.02,1,2662,买盘
35,09:33:10,26.6,-0.02,3,7981,卖盘
36,09:33:19,26.62,0.02,1,2662,卖盘
37,09:33:22,26.6,-0.02,9,23940,卖盘
38,09:33:25,26.62,0.02,15,39910,买盘
39,09:33:31,26.62,0.0,30,79860,买盘
40,09:33:34,26.62,0.0,5,13310,卖盘
41,09:33:39,26.62,0.0,8,21296,卖盘
