,time,price,change,volume,amount,type
0,09:25:04,6.36,0.06,398,253128,卖盘
1,09:30:00,6.36,0.0,1,636,卖盘
2,09:30:04,6.38,0.02,155,98784,买盘
3,09:30:07,6.39,0.01,21,13418,买盘
4,09:30:10,6.38,-0.01,14,8937,卖盘
5,09:30:15,6.38,0.0,36,22969,卖盘
6,09:30:19,6.38,0.0,48,30624,卖盘
7,09:30:28,6.38,0.0,50,31900,卖盘
8,09:30:37,6.38,0.0,23,14674,卖盘
9,09:30:46,6.38,0.0,15,9570,卖盘
10,09:30:48,6.38,0.0,36,22968,卖盘
11,09:30:51,6.38,0.0,50,31900,买盘
12,09:30:55,6.37,-0.01,15,9555,卖盘
13,09:30:58,6.38,0.01,35,22330,买盘
14,09:31:01,6.38,0.0,15,9570,卖盘
15,09:31:04,6.38,0.0,2,1276,卖盘
16,09:31:06,6.39,0.01,87,55548,买盘
17,09:31:10,6.38,-0.01,37,23606,卖盘
18,09:31:13,6.38,0.0,28,17880,卖盘
19,09:31:16,6.38,0.0,2,1276,卖盘
20,09:31:19,6.38,0.0,12,7656,卖盘
21,09:31:22,6.37,-0.01,1,637,卖盘
22,09:31:28,6.37,0.0,17,10829,卖盘
23,09:31:30,6.37,0.0,2,1274,卖盘
24,09:31:34,6.37,0.0,23,14651,卖盘
25,09:31:37,6.37,0.0,22,14014,卖盘
26,09:31:40,6.37,0.0,1,637,卖盘
27,09:31:43,6.38,0.01,11,7010,买盘
28,09:31:57,6.37,-0.01,15,9555,卖盘
29,09:32:01,6.37,0.0,19,12103,卖盘
30,09:32:04,6.37,0.0,7,4459,卖盘
31,09:32:09,6.38,0.01,10,6380,买盘
32,09:32:12,6.38,0.0,38,24236,买盘
33,09:32:25,6.38,0.0,17,10832,买盘
34,09:32:34,6.37,-0.01,5,3185,卖盘
35,09:32:37,6.37,0.0,34,21658,卖盘
36,09:32:39,6.37,0.0,16,10196,卖盘
37,09:32:42,6.37,0.0,26,16562,卖盘
38,09:32:45,6.37,0.0,27,17199,卖盘
39,09:32:48,6.37,0.0,34,21658,卖盘
40,09:32:52,6.37,0.0,7,4459,卖盘
41,09:32:55,6.37,0.0,8,5096,卖盘
42,09:32:58,6.37,0.0,123,78351,卖盘
43,09:33:00,6.37,0.0,10,6370,卖盘
