,time,price,change,volume,amount,type
0,09:25:04,1.51,0.01,5217,787767,买盘
1,09:30:04,1.51,0.0,916,137704,买盘
2,09:30:06,1.51,0.0,903,135503,买盘
3,09:30:09,1.5,-0.01,50,7500,卖盘
4,09:30:12,1.51,0.01,3182,480482,买盘
5,09:30:15,1.5,-0.01,231,34650,卖盘
6,09:30:19,1.51,0.01,10,1510,买盘
7,09:30:30,1.51,0.0,1000,151000,买盘
8,09:30:39,1.5,-0.01,50,7500,卖盘
9,09:31:00,1.5,0.0,30,4500,卖盘
10,09:31:04,1.5,0.0,50,7500,卖盘
11,09:31:09,1.5,0.0,1214,182100,卖盘
12,09:31:15,1.5,0.0,4,600,卖盘
13,09:31:18,1.51,0.01,17,2567,买盘
14,09:31:24,1.51,0.0,5,752,买盘
15,09:31:27,1.51,0.0,3,453,买盘
16,09:31:30,1.51,0.0,50,7550,买盘
17,09:31:39,1.5,-0.01,717,107557,卖盘
18,09:31:43,1.5,0.0,203,30450,卖盘
19,09:31:48,1.51,0.01,136,20536,买盘
20,09:31:51,1.5,-0.01,1450,217500,卖盘
21,09:31:54,1.5,0.0,76,11400,卖盘
22,09:31:57,1.5,0.0,119,17850,卖盘
23,09:32:01,1.5,0.0,234,35100,卖盘
24,09:32:04,1.5,0.0,476,71400,卖盘
25,09:32:06,1.5,0.0,69,10350,卖盘
26,09:32:09,1.5,0.0,165,24750,卖盘
27,09:32:12,1.51,0.01,99,14870,买盘
28,09:32:15,1.5,-0.01,11,1650,卖盘
29,09:32:19,1.51,0.01,25,3760,买盘
30,09:32:21,1.5,-0.01,75,11250,卖盘
31,09:32:24,1.51,0.01,19,2869,买盘
32,09:32:27,1.5,-0.01,30,4500,卖盘
33,09:32:30,1.5,0.0,1347,202050,卖盘
34,09:32:33,1.5,0.0,670,100534,卖盘
35,09:32:36,1.51,0.01,28,4228,买盘
36,09:32:39,1.51,0.0,53,8003,买盘
37,09:32:42,1.5,-0.01,904,136500,卖盘
38,09:32:45,1.5,0.0,1,150,卖盘
39,09:32:48,1.5,0.0,240,36000,卖盘
40,09:32:58,1.5,0.0,250,37500,卖盘
41,09:33:00,1.5,0.0,1373,205950,卖盘
42,09:33:04,1.51,0.01,500,75500,买盘
43,09:33:09,1.51,0.0,308,46508,买盘
44,09:33:16,1.5,-0.01,90,13500,卖盘
45,09:33:18,1.5,0.0,4,600,卖盘
