,time,price,change,volume,amount,type
0,09:25:04,7.08,-0.06,37,26196,卖盘
1,09:30:04,7.08,0.0,121,85567,卖盘
2,09:30:07,7.09,0.01,27,19143,卖盘
3,09:30:10,7.08,-0.01,17,12036,买盘
4,09:30:13,7.08,0.0,6,4248,买盘
5,09:30:16,7.08,0.0,3,2124,买盘
6,09:30:19,7.09,0.01,7,4957,买盘
7,09:30:22,7.09,0.0,72,50932,买盘
8,09:30:24,7.08,-0.01,1,708,卖盘
9,09:30:34,7.09,0.01,1,709,买盘
10,09:30:46,7.08,-0.01,8,5664,卖盘
11,09:30:55,7.09,0.01,1,709,买盘
12,09:30:58,7.09,0.0,1,709,买盘
13,09:31:09,7.09,0.0,1,709,买盘
14,09:31:25,7.08,-0.01,10,7080,卖盘
15,09:31:36,7.09,0.01,15,10621,买盘
16,09:31:52,7.08,-0.01,22,15576,卖盘
17,09:32:04,7.08,0.0,100,70800,卖盘
18,09:32:06,7.09,0.01,1,709,买盘
19,09:32:10,7.09,0.0,36,25490,买盘
20,09:32:16,7.09,0.0,101,71509,买盘
21,09:32:28,7.09,0.0,1,709,买盘
22,09:32:31,7.08,-0.01,66,46728,卖盘
23,09:32:40,7.08,0.0,1,708,买盘
24,09:32:49,7.08,0.0,18,12744,买盘
25,09:32:55,7.08,0.0,18,12744,买盘
26,09:33:04,7.08,0.0,25,17700,买盘
27,09:33:09,7.08,0.0,413,291678,买盘
28,09:33:13,7.08,0.0,48,33984,买盘
29,09:33:19,7.05,-0.03,108,76326,卖盘
30,09:33:22,7.09,0.04,42,29778,买盘
31,09:33:31,7.09,0.0,10,7090,卖盘
32,09:33:36,7.06,-0.03,43,30398,卖盘
33,09:33:40,7.09,0.03,35,24815,买盘
34,09:33:46,7.09,0.0,2,1418,买盘
35,09:33:49,7.06,-0.03,23,16246,卖盘
36,09:33:51,7.09,0.03,1,709,买盘
37,09:33:57,7.1,0.01,1,710,买盘
38,09:34:01,7.1,0.0,1,710,买盘
39,09:34:04,7.1,0.0,1,710,买盘
40,09:34:06,7.1,0.0,1,710,买盘
41,09:34:10,7.09,-0.01,35,24816,卖盘
42,09:34:13,7.09,0.0,16,11344,买盘
43,09:34:37,7.1,0.01,1,710,买盘
44,09:34:43,7.1,0.0,14,9940,买盘
45,09:34:45,7.1,0.0,1,710,买盘
46,09:35:01,7.1,0.0,6,4260,买盘
47,09:35:04,7.1,0.0,20,14200,买盘
48,09:35:22,7.12,0.02,5,3560,中性盘
49,09:35:25,7.12,0.0,38,27056,买盘
50,09:35:34,7.13,0.01,10,7130,买盘
51,09:35:43,7.14,0.01,15,10710,买盘
52,09:35:52,7.13,-0.01,20,14260,卖盘
53,09:35:55,7.13,0.0,20,14260,卖盘
54,09:35:58,7.13,0.0,8,5704,卖盘
